44.83	-121.88	9.8749847	50	17.64155388
45.02	-122.01	9.831625	279	-2.388395548
45	-122.06	9.831625	106	-2.388395548
44.2	-122.05	9.8749847	153	-29.06661987
44.15	-122.08	9.8749847	111	-29.06661987
44.72	-121.91	9.8749847	101	18.00877953
43.95	-122.03	9.5827484	41	15.65432167
43.72	-122.33	9.5827484	99	-40.80078506
43.64	-122.19	9.5827484	102	57.15774536
44.07	-122.02	9.8749847	139	21.14157104
44.63	-121.94	9.8749847	105	8.348934174
44.02	-122.16	9.8749847	92	20.24207687
44.02	-122.16	9.8749847	92	20.24207687
44.45	-122.83	9.8749847	31	-18.78920174
44.62	-122.72	9.8749847	35	-47.05020523
44.62	-122.72	9.8749847	35	-47.05020523
44.61	-121.11	9.8749847	69	-18.73780632
44.16	-122.24	9.8749847	69	-44.25658798
44.47	-122.91	9.8749847	39	-28.75799561
45.05	-122.62	9.831625	44	-27.00218582
45.05	-122.62	9.831625	45	-27.00218582
44.44	-122.99	9.8749847	37	-14.83332443
44.3	-122.12	9.8749847	110	2.031518221
46.85	-122.26	9.7773581	20	-22.03737259
46.31	-119.76	9.5389538	53	-19.65294266
46.31	-119.76	9.5389538	98	-19.65294266
46.63	-123.23	9.7773581	41	14.08168125
46.52	-122.46	9.6252508	34	-11.95248985
46.89	-120.39	9.7773581	45	-19.43986511
46.61	-119.12	9.7773581	76	-43.87971115
46.37	-119.29	9.543684	54	-41.72725677
46.36	-119.27	9.543684	63	-41.72725677
46.36	-119.27	9.543684	66	-41.72725677
46.43	-119.28	9.543684	59	-41.72725677
46.44	-119.4	9.543684	65	-41.3298378
45.86	-120.67	9.5405912	48	21.4060936
47.07	-122.22	9.7773581	17	-37.03865433
46.55	-122.31	9.6252508	26	-31.763731
46.78	-122.26	9.7773581	33	21.3035717
45.71	-121.46	9.5560369	56	-36.9323616
45.71	-121.31	9.5560369	53	-35.03733826
46.6	-120.35	9.7773581	76	-33.21891403
46.52	-120.01	9.6252508	52	8.464323997
46.42	-120.12	9.543684	69	-47.70885086
46.42	-120.12	9.543684	78	-47.70885086
46.48	-120.26	9.6252508	51	-39.64412308
48.43	-119.52	9.7773581	53	-36.44062424
46.78	-120.67	9.7773581	58	-41.03712845
46.55	-120.67	9.6252508	50	-48.50888443
46.55	-120.67	9.6252508	94	-48.50888443
46.53	-120.2	9.6252508	65	-15.43357468
46.27	-119.45	9.5389538	293	-21.49023819
45.73	-121.8	9.5560369	265	-33.91680908
46.53	-120.33	9.6252508	66	-39.64412308
46.14	-119.63	9.5399418	55	-2.076239586
46.25	-119.4	9.546627	68	-32.77682114
45.82	-121.13	9.544672	51	-17.11548996
45.96	-119.88	9.5455904	77	-31.46304512
47.71	-121.14	9.7773581	99	56.87098312
47.71	-121.14	9.7773581	114	56.87098312
47.43	-121.41	9.7773581	43	6.328667641
46.65	-121.28	9.7773581	107	34.2663765
45.81	-121.95	9.544672	91	-17.49759293
46.67	-121.03	9.7773581	87	53.05566788
46.75	-120.64	9.7773581	46	-41.03712845
47.01	-121.7	9.7773581	46	53.39808273
46.04	-119.64	9.5455904	38	-22.04872131
46.04	-119.64	9.5455904	51	-22.04872131
45.92	-120.19	9.5405912	43	2.030430555
45.92	-120.19	9.5405912	78	2.030430555
45.88	-122.45	9.5405912	41	-19.9641819
45.84	-122.53	9.544672	40	-39.53856659
45.94	-122.71	9.5405912	37	-24.84953308
47	-119.53	9.7773581	79	-21.61424637
45.99	-120.38	9.5455904	59	54.03989792
45.99	-120.38	9.5455904	65	54.03989792
45.99	-120.38	9.5455904	104	54.03989792
47.45	-120.36	9.7773581	46	-37.91268158
46.46	-120.23	9.6252508	52	-39.64412308
46.6	-120.38	9.7773581	41	-33.21891403
45.83	-120.82	9.544672	55	-8.67604351
45.83	-120.82	9.544672	71	-8.67604351
45.76	-120.53	9.544672	52	-21.52614784
46.54	-122.48	9.6252508	31	-11.95248985
45.9	-122.66	9.5405912	41	-17.16711617
45.61	-122.13	9.5370016	56	-28.07614899
45.61	-122.13	9.5370016	72	-28.07614899
45.88	-120.93	9.5405912	39	-3.672776699
45.89	-122.5	9.5405912	51	-19.9641819
45.7	-121.41	9.5560369	58	-36.9323616
45.74	-121.18	9.5560369	53	-34.41330338
45.7	-120.92	9.5560369	44	-29.77067184
45.61	-122.18	9.5370016	37	-28.07614899
45.61	-122.18	9.5370016	38	-28.07614899
46.33	-120.78	9.5389538	73	-57.34260178
46.53	-122.55	9.6252508	38	-11.95248985
45.7	-121.24	9.5560369	41	-34.41330338
47.11	-120.68	9.7773581	35	-46.54034424
46.53	-122.56	9.6252508	30	-18.87744522
