lat	long	q	age	q(t)	sqrt age	d(t)	q(t)
38.85	-122.66	219	17.725136	5.2341	4.210123039	5601.8988	2.68400707
44.45	-122.83	30	9.8749847	0.717	3.142448838	4228.122323	3.59592171
42.01	-121.63	84	8.7200031	2.0076	2.952965137	4026.000543	3.826662177
44.63	-122.72	38	9.8749847	0.9082	3.142448838	4228.122323	3.59592171
38.7	-122.72	225	17.580811	5.3775	4.19294777	5576.641925	2.695001374
39.48	-119.81	2998.8	16.215477	71.67132	4.026844546	5337.708475	2.806167427
39.48	-119.79	358.2	16.215477	8.56098	4.026844546	5337.708475	2.806167427
39.48	-119.79	81.9	16.215477	1.95741	4.026844546	5337.708475	2.806167427
39.48	-119.81	1166.4	16.215477	27.87696	4.026844546	5337.708475	2.806167427
39.48	-119.81	1380.6	16.215477	32.99634	4.026844546	5337.708475	2.806167427
39.48	-119.81	1488.6	16.215477	35.57754	4.026844546	5337.708475	2.806167427
39.48	-119.81	1657.8	16.215477	39.62142	4.026844546	5337.708475	2.806167427
39.48	-119.83	830	16.215477	19.837	4.026844546	5337.708475	2.806167427
39.48	-119.81	132	16.215477	3.1548	4.026844546	5337.708475	2.806167427
39.48	-119.81	754	16.215477	18.0206	4.026844546	5337.708475	2.806167427
39.48	-119.81	3123	16.215477	74.6397	4.026844546	5337.708475	2.806167427
39.5	-119.83	120.5	16.215477	2.87995	4.026844546	5337.708475	2.806167427
39.48	-119.81	676	16.215477	16.1564	4.026844546	5337.708475	2.806167427
39.48	-119.81	1090.8	16.215477	26.07012	4.026844546	5337.708475	2.806167427
39.58	-119.81	334	16.215477	7.9826	4.026844546	5337.708475	2.806167427
39.48	-119.79	698.4	16.215477	16.69176	4.026844546	5337.708475	2.806167427
39.48	-119.79	880.2	16.215477	21.03678	4.026844546	5337.708475	2.806167427
45.16	-122.11	88.43	9.5008411	2.113477	3.082343443	4162.647193	3.666041831
42.04	-120.31	175	18.00329	4.1825	4.2430284	5650.57575	2.663192167
42.04	-120.31	572	18.00329	13.6708	4.2430284	5650.57575	2.663192167
39.39	-119.75	4727.5	16.215477	112.98725	4.026844546	5337.708475	2.806167427
45.68	-121.31	46	9.5560369	1.0994	3.091284021	4172.306458	3.655438945
42.13	-121.92	42	8.7200031	1.0038	2.952965137	4026.000543	3.826662177
46.43	-119.78	56	9.543684	1.3384	3.089285354	4170.1447	3.657803894
42.45	-121.36	155.7	8.7200031	3.72123	2.952965137	4026.000543	3.826662177
39.54	-122.08	28	17.725136	0.6692	4.210123039	5601.8988	2.68400707
39.54	-122.08	28	17.725136	0.6692	4.210123039	5601.8988	2.68400707
39.62	-119.31	62.8	16.215477	1.50092	4.026844546	5337.708475	2.806167427
37.1	-119.73	26	16.19442	0.6214	4.024229119	5334.0235	2.807991212
39.4	-120.88	30	16.815744	0.717	4.100700428	5442.7552	2.7556268
46.43	-120.18	44	9.543684	1.0516	3.089285354	4170.1447	3.657803894
39.45	-119.76	45	16.215477	1.0755	4.026844546	5337.708475	2.806167427
39.34	-119.74	131.4	16.215477	3.14046	4.026844546	5337.708475	2.806167427
39.34	-119.73	66.2	16.215477	1.58218	4.026844546	5337.708475	2.806167427
39.37	-119.75	321.6	16.215477	7.68624	4.026844546	5337.708475	2.806167427
39.34	-119.78	221.3	16.215477	5.28907	4.026844546	5337.708475	2.806167427
39.45	-119.72	20.7	16.215477	0.49473	4.026844546	5337.708475	2.806167427
39.39	-119.81	65.7	16.215477	1.57023	4.026844546	5337.708475	2.806167427
39.43	-119.71	415	16.215477	9.9185	4.026844546	5337.708475	2.806167427
39.33	-119.76	79	16.215477	1.8881	4.026844546	5337.708475	2.806167427
39.42	-119.76	491	16.215477	11.7349	4.026844546	5337.708475	2.806167427
39.37	-119.79	141.8	16.215477	3.38902	4.026844546	5337.708475	2.806167427
39.43	-119.77	100.3	16.215477	2.39717	4.026844546	5337.708475	2.806167427
39.4	-119.75	2188.9	16.215477	52.31471	4.026844546	5337.708475	2.806167427
39.37	-119.77	536	16.215477	12.8104	4.026844546	5337.708475	2.806167427
39.42	-119.74	397.7	16.215477	9.50503	4.026844546	5337.708475	2.806167427
39.44	-119.73	255.9	16.215477	6.11601	4.026844546	5337.708475	2.806167427
39.4	-119.74	1628.7	16.215477	38.92593	4.026844546	5337.708475	2.806167427
39.32	-119.75	58.6	16.215477	1.40054	4.026844546	5337.708475	2.806167427
39.4	-119.77	110.7	16.215477	2.64573	4.026844546	5337.708475	2.806167427
39.31	-119.7	51	16.215477	1.2189	4.026844546	5337.708475	2.806167427
39.31	-119.77	35.7	16.215477	0.85323	4.026844546	5337.708475	2.806167427
39.29	-119.74	38.2	16.215477	0.91298	4.026844546	5337.708475	2.806167427
39.36	-119.82	110.7	16.215477	2.64573	4.026844546	5337.708475	2.806167427
39.38	-119.84	3.5	16.215477	0.08365	4.026844546	5337.708475	2.806167427
39.41	-119.8	51.9	16.215477	1.24041	4.026844546	5337.708475	2.806167427
39.37	-119.73	162.5	16.215477	3.88375	4.026844546	5337.708475	2.806167427
45.39	-122.36	41	9.5483627	0.9799	3.090042508	4170.963473	3.656907622
40.38	-119.4	546	16.524179	13.0494	4.064994342	5391.731325	2.779831668
40.46	-119.4	200.2	16.524179	4.78478	4.064994342	5391.731325	2.779831668
40.37	-119.4	157.1	16.524179	3.75469	4.064994342	5391.731325	2.779831668
40.42	-119.41	2380	16.524179	56.882	4.064994342	5391.731325	2.779831668
40.43	-119.39	109.2	16.524179	2.60988	4.064994342	5391.731325	2.779831668
40.36	-119.43	176.2	16.524179	4.21118	4.064994342	5391.731325	2.779831668
40.39	-119.37	152.9	16.524179	3.65431	4.064994342	5391.731325	2.779831668
40.38	-119.37	152.9	16.524179	3.65431	4.064994342	5391.731325	2.779831668
40.44	-119.43	120.1	16.524179	2.87039	4.064994342	5391.731325	2.779831668
40.44	-119.42	127.4	16.524179	3.04486	4.064994342	5391.731325	2.779831668
40.43	-119.47	72.8	16.524179	1.73992	4.064994342	5391.731325	2.779831668
40.41	-119.48	98.3	16.524179	2.34937	4.064994342	5391.731325	2.779831668
40.39	-119.45	134.7	16.524179	3.21933	4.064994342	5391.731325	2.779831668
40.37	-119.47	269.4	16.524179	6.43866	4.064994342	5391.731325	2.779831668
40.34	-119.47	61.9	16.524179	1.47941	4.064994342	5391.731325	2.779831668
40.32	-119.46	305.8	16.524179	7.30862	4.064994342	5391.731325	2.779831668
40.34	-119.41	240.2	16.524179	5.74078	4.064994342	5391.731325	2.779831668
48.67	-126.86	62.2	5.5437579	1.48658	2.354518613	3470.157633	4.79928251
48.69	-126.9	7.5	5.5437579	0.17925	2.354518613	3470.157633	4.79928251
48.68	-126.88	58	5.5437579	1.3862	2.354518613	3470.157633	4.79928251
48.68	-126.88	58.7	5.5437579	1.40293	2.354518613	3470.157633	4.79928251
48.68	-126.88	59.5	5.5437579	1.42205	2.354518613	3470.157633	4.79928251
48.67	-126.88	59.4	5.5437579	1.41966	2.354518613	3470.157633	4.79928251
48.67	-126.88	59.6	5.5437579	1.42444	2.354518613	3470.157633	4.79928251
48.67	-126.88	59.3	5.5437579	1.41727	2.354518613	3470.157633	4.79928251
48.67	-126.88	61.4	5.5437579	1.46746	2.354518613	3470.157633	4.79928251
48.67	-126.87	58.8	5.5437579	1.40532	2.354518613	3470.157633	4.79928251
48.67	-126.87	62.3	5.5437579	1.48897	2.354518613	3470.157633	4.79928251
48.67	-126.86	59.4	5.5437579	1.41966	2.354518613	3470.157633	4.79928251
48.67	-126.87	66	5.5437579	1.5774	2.354518613	3470.157633	4.79928251
48.66	-126.87	63.8	5.5437579	1.52482	2.354518613	3470.157633	4.79928251
48.67	-126.86	62	5.5437579	1.4818	2.354518613	3470.157633	4.79928251
48.68	-126.86	60.7	5.5437579	1.45073	2.354518613	3470.157633	4.79928251
48.68	-126.86	62.3	5.5437579	1.48897	2.354518613	3470.157633	4.79928251
48.68	-126.86	60.3	5.5437579	1.44117	2.354518613	3470.157633	4.79928251
48.68	-126.87	60.4	5.5437579	1.44356	2.354518613	3470.157633	4.79928251
48.68	-126.87	60.4	5.5437579	1.44356	2.354518613	3470.157633	4.79928251
48.68	-126.87	57.7	5.5437579	1.37903	2.354518613	3470.157633	4.79928251
48.65	-126.91	74.2	5.0980859	1.77338	2.257894129	3392.165033	5.004663351
48.66	-126.89	66.6	5.5437579	1.59174	2.354518613	3470.157633	4.79928251
48.67	-126.88	75.7	5.5437579	1.80923	2.354518613	3470.157633	4.79928251
48.67	-126.88	65	5.5437579	1.5535	2.354518613	3470.157633	4.79928251
48.67	-126.88	65.9	5.5437579	1.57501	2.354518613	3470.157633	4.79928251
48.67	-126.88	64.2	5.5437579	1.53438	2.354518613	3470.157633	4.79928251
48.67	-126.87	67.9	5.5437579	1.62281	2.354518613	3470.157633	4.79928251
48.67	-126.87	58.4	5.5437579	1.39576	2.354518613	3470.157633	4.79928251
48.67	-126.87	59.4	5.5437579	1.41966	2.354518613	3470.157633	4.79928251
48.67	-126.87	61.8	5.5437579	1.47702	2.354518613	3470.157633	4.79928251
48.68	-126.86	61.9	5.5437579	1.47941	2.354518613	3470.157633	4.79928251
48.65	-126.91	70	5.0980859	1.673	2.257894129	3392.165033	5.004663351
48.68	-126.86	61.4	5.5437579	1.46746	2.354518613	3470.157633	4.79928251
48.68	-126.86	62.3	5.5437579	1.48897	2.354518613	3470.157633	4.79928251
48.67	-126.88	64	5.5437579	1.5296	2.354518613	3470.157633	4.79928251
48.67	-126.88	62.8	5.5437579	1.50092	2.354518613	3470.157633	4.79928251
48.67	-126.87	64.2	5.5437579	1.53438	2.354518613	3470.157633	4.79928251
48.67	-126.87	66.3	5.5437579	1.58457	2.354518613	3470.157633	4.79928251
48.67	-126.87	66.6	5.5437579	1.59174	2.354518613	3470.157633	4.79928251
48.67	-126.87	59.4	5.5437579	1.41966	2.354518613	3470.157633	4.79928251
48.67	-126.86	59	5.5437579	1.4101	2.354518613	3470.157633	4.79928251
48.68	-126.86	56.3	5.5437579	1.34557	2.354518613	3470.157633	4.79928251
48.65	-126.91	66.2	5.0980859	1.58218	2.257894129	3392.165033	5.004663351
48.68	-126.86	59	5.5437579	1.4101	2.354518613	3470.157633	4.79928251
48.68	-126.86	60	5.5437579	1.434	2.354518613	3470.157633	4.79928251
48.68	-126.86	60.6	5.5437579	1.44834	2.354518613	3470.157633	4.79928251
48.68	-126.85	60.4	5.752306	1.44356	2.398396548	3506.65355	4.711481098
48.68	-126.85	56.4	5.752306	1.34796	2.398396548	3506.65355	4.711481098
48.68	-126.85	52	5.752306	1.2428	2.398396548	3506.65355	4.711481098
48.68	-126.85	42.3	5.752306	1.01097	2.398396548	3506.65355	4.711481098
48.68	-126.84	42.4	5.752306	1.01336	2.398396548	3506.65355	4.711481098
48.68	-126.84	38.4	5.752306	0.91776	2.398396548	3506.65355	4.711481098
48.69	-126.84	41.8	5.752306	0.99902	2.398396548	3506.65355	4.711481098
48.65	-126.9	67.1	5.0980859	1.60369	2.257894129	3392.165033	5.004663351
48.69	-126.84	56.3	5.752306	1.34557	2.398396548	3506.65355	4.711481098
48.69	-126.84	36.5	5.752306	0.87235	2.398396548	3506.65355	4.711481098
48.69	-126.83	54.2	5.752306	1.29538	2.398396548	3506.65355	4.711481098
48.69	-126.83	70.9	5.752306	1.69451	2.398396548	3506.65355	4.711481098
48.69	-126.82	69.9	5.752306	1.67061	2.398396548	3506.65355	4.711481098
48.69	-126.82	71.3	5.752306	1.70407	2.398396548	3506.65355	4.711481098
48.69	-126.82	76.2	5.752306	1.82118	2.398396548	3506.65355	4.711481098
48.7	-126.82	77.7	5.752306	1.85703	2.398396548	3506.65355	4.711481098
48.7	-126.82	78.2	5.752306	1.86898	2.398396548	3506.65355	4.711481098
48.66	-126.9	65.2	5.5437579	1.55828	2.354518613	3470.157633	4.79928251
48.7	-126.81	63.5	5.752306	1.51765	2.398396548	3506.65355	4.711481098
48.7	-126.81	65.8	5.752306	1.57262	2.398396548	3506.65355	4.711481098
48.71	-126.79	61.1	5.752306	1.46029	2.398396548	3506.65355	4.711481098
48.71	-126.79	43.5	5.752306	1.03965	2.398396548	3506.65355	4.711481098
48.66	-126.9	71.3	5.5437579	1.70407	2.354518613	3470.157633	4.79928251
48.66	-126.9	67.9	5.5437579	1.62281	2.354518613	3470.157633	4.79928251
48.66	-126.9	68.8	5.5437579	1.64432	2.354518613	3470.157633	4.79928251
48.66	-126.89	67.4	5.5437579	1.61086	2.354518613	3470.157633	4.79928251
39.4	-119.75	5563.8	16.215477	132.97482	4.026844546	5337.708475	2.806167427
44.19	-123.83	35	9.8100004	0.8365	3.132092017	4216.75007	3.607812267
43.72	-121.29	221.4	9.5827484	5.29146	3.09560146	4176.98097	3.6503407
41.55	-122.26	62	8.7135773	1.4818	2.951876911	4024.876028	3.828072897
37.17	-120.07	19	16.19442	0.4541	4.024229119	5334.0235	2.807991212
38.72	-122.69	140	17.580811	3.346	4.19294777	5576.641925	2.695001374
38.72	-122.69	167	17.580811	3.9913	4.19294777	5576.641925	2.695001374
38.71	-122.72	154	17.580811	3.6806	4.19294777	5576.641925	2.695001374
38.71	-122.73	270	17.580811	6.453	4.19294777	5576.641925	2.695001374
38.71	-122.76	280	17.580811	6.692	4.19294777	5576.641925	2.695001374
38.74	-122.73	328	17.580811	7.8392	4.19294777	5576.641925	2.695001374
38.78	-122.68	283	17.580811	6.7637	4.19294777	5576.641925	2.695001374
38.75	-122.78	319	17.725136	7.6241	4.210123039	5601.8988	2.68400707
38.82	-122.9	111	17.834578	2.6529	4.22310052	5621.05115	2.675759184
38.82	-122.91	164	17.834578	3.9196	4.22310052	5621.05115	2.675759184
38.83	-122.9	156	17.834578	3.7284	4.22310052	5621.05115	2.675759184
38.83	-122.9	219	17.834578	5.2341	4.22310052	5621.05115	2.675759184
38.83	-122.92	290	17.834578	6.931	4.22310052	5621.05115	2.675759184
38.85	-122.91	58	17.834578	1.3862	4.22310052	5621.05115	2.675759184
43.9	-121.03	46	9.8749847	1.0994	3.142448838	4228.122323	3.59592171
43.87	-121.01	79	9.5827484	1.8881	3.09560146	4176.98097	3.6503407
43.85	-120.99	54	9.5827484	1.2906	3.09560146	4176.98097	3.6503407
46.73	-120.78	53	9.7773581	1.2667	3.126876732	4211.037668	3.613829699
42.21	-121.72	148.4	8.7200031	3.54676	2.952965137	4026.000543	3.826662177
43.54	-121.6	46	9.5357075	1.0994	3.08799409	4168.748813	3.659333428
39.38	-119.73	2058.5	16.215477	49.19815	4.026844546	5337.708475	2.806167427
39.9	-119.1	341.4	16.215477	8.15946	4.026844546	5337.708475	2.806167427
39.6	-119.42	124.5	16.215477	2.97555	4.026844546	5337.708475	2.806167427
40.4	-119.41	478.4	16.524179	11.43376	4.064994342	5391.731325	2.779831668
39.63	-119.35	100.3	16.215477	2.39717	4.026844546	5337.708475	2.806167427
39.66	-119.17	580	16.215477	13.862	4.026844546	5337.708475	2.806167427
39.67	-119.34	105	16.215477	2.5095	4.026844546	5337.708475	2.806167427
39.67	-119.17	277.9	16.215477	6.64181	4.026844546	5337.708475	2.806167427
39.87	-119.13	119.8	16.215477	2.86322	4.026844546	5337.708475	2.806167427
39.93	-119.07	155.4	16.215477	3.71406	4.026844546	5337.708475	2.806167427
39.9	-119.06	91.7	16.215477	2.19163	4.026844546	5337.708475	2.806167427
39.64	-119.4	65.7	16.215477	1.57023	4.026844546	5337.708475	2.806167427
39.89	-119.06	132.5	16.215477	3.16675	4.026844546	5337.708475	2.806167427
39.91	-119.14	124.9	16.215477	2.98511	4.026844546	5337.708475	2.806167427
39.91	-119.06	114.7	16.215477	2.74133	4.026844546	5337.708475	2.806167427
39.93	-119.07	140.1	16.215477	3.34839	4.026844546	5337.708475	2.806167427
39.65	-119.26	51.9	16.215477	1.24041	4.026844546	5337.708475	2.806167427
39.82	-119.22	235.1	16.215477	5.61889	4.026844546	5337.708475	2.806167427
39.82	-119.92	241.1	16.524179	5.76229	4.064994342	5391.731325	2.779831668
39.84	-119.92	96.8	16.524179	2.31352	4.064994342	5391.731325	2.779831668
39.96	-119.16	141.8	16.215477	3.38902	4.026844546	5337.708475	2.806167427
39.95	-119.16	104.5	16.215477	2.49755	4.026844546	5337.708475	2.806167427
40.02	-119.22	56.1	16.215477	1.34079	4.026844546	5337.708475	2.806167427
39.67	-119.37	96.8	16.215477	2.31352	4.026844546	5337.708475	2.806167427
40.03	-119.15	183.3	16.215477	4.38087	4.026844546	5337.708475	2.806167427
40.06	-119.06	55.3	16.215477	1.32167	4.026844546	5337.708475	2.806167427
39.8	-119.01	99	16.215477	2.3661	4.026844546	5337.708475	2.806167427
39.8	-119.01	121	16.215477	2.8919	4.026844546	5337.708475	2.806167427
39.8	-119.01	247.6	16.215477	5.91764	4.026844546	5337.708475	2.806167427
45.78	-122.2	57	9.544672	1.3623	3.089445258	4170.3176	3.657614574
45.77	-122.19	66	9.544672	1.5774	3.089445258	4170.3176	3.657614574
45.77	-122.22	65	9.544672	1.5535	3.089445258	4170.3176	3.657614574
45.78	-122.2	44	9.544672	1.0516	3.089445258	4170.3176	3.657614574
45.77	-122.2	82	9.544672	1.9598	3.089445258	4170.3176	3.657614574
44.16	-122.24	71	9.8749847	1.6969	3.142448838	4228.122323	3.59592171
42.23	-121.77	4854.6	8.7200031	116.02494	2.952965137	4026.000543	3.826662177
42.8	-120.1	47.9	8.7200031	1.14481	2.952965137	4026.000543	3.826662177
39.37	-119.77	25.5	16.215477	0.60945	4.026844546	5337.708475	2.806167427
42.24	-120.36	841	8.7200031	20.0999	2.952965137	4026.000543	3.826662177
39.38	-119.73	6487.5	16.215477	155.05125	4.026844546	5337.708475	2.806167427
39.38	-119.78	127.4	16.215477	3.04486	4.026844546	5337.708475	2.806167427
39.76	-119	127.4	16.215477	3.04486	4.026844546	5337.708475	2.806167427
42.17	-122.69	54	8.7200031	1.2906	2.952965137	4026.000543	3.826662177
42.17	-122.69	54	8.7200031	1.2906	2.952965137	4026.000543	3.826662177
46.53	-122.82	38	9.6252508	0.9082	3.102458831	4184.41889	3.642272344
38.89	-122.79	737	17.725136	17.6143	4.210123039	5601.8988	2.68400707
44.76	-121.96	105	9.8749847	2.5095	3.142448838	4228.122323	3.59592171
44.77	-121.93	130	9.8749847	3.107	3.142448838	4228.122323	3.59592171
44.77	-121.93	130	9.8749847	3.107	3.142448838	4228.122323	3.59592171
44.76	-121.96	259	9.8749847	6.1901	3.142448838	4228.122323	3.59592171
44.76	-121.96	259	9.8749847	6.1901	3.142448838	4228.122323	3.59592171
44.75	-121.89	121	9.8749847	2.8919	3.142448838	4228.122323	3.59592171
44.75	-121.89	121	9.8749847	2.8919	3.142448838	4228.122323	3.59592171
44.76	-121.99	117	9.8749847	2.7963	3.142448838	4228.122323	3.59592171
44.8	-121.99	75	9.8749847	1.7925	3.142448838	4228.122323	3.59592171
44.8	-121.99	75	9.8749847	1.7925	3.142448838	4228.122323	3.59592171
44.82	-121.94	88	9.8749847	2.1032	3.142448838	4228.122323	3.59592171
44.82	-121.94	88	9.8749847	2.1032	3.142448838	4228.122323	3.59592171
44.69	-121.93	159	9.8749847	3.8001	3.142448838	4228.122323	3.59592171
44.69	-121.93	159	9.8749847	3.8001	3.142448838	4228.122323	3.59592171
44.69	-121.89	121	9.8749847	2.8919	3.142448838	4228.122323	3.59592171
44.69	-121.89	121	9.8749847	2.8919	3.142448838	4228.122323	3.59592171
44.67	-121.93	117	9.8749847	2.7963	3.142448838	4228.122323	3.59592171
44.67	-121.93	117	9.8749847	2.7963	3.142448838	4228.122323	3.59592171
44.75	-121.94	142	9.8749847	3.3938	3.142448838	4228.122323	3.59592171
44.73	-121.97	96	9.8749847	2.2944	3.142448838	4228.122323	3.59592171
44.73	-121.97	96	9.8749847	2.2944	3.142448838	4228.122323	3.59592171
44.69	-121.99	151	9.8749847	3.6089	3.142448838	4228.122323	3.59592171
37.45	-122.03	85	16.215477	2.0315	4.026844546	5337.708475	2.806167427
44.15	-122.12	120	9.8749847	2.868	3.142448838	4228.122323	3.59592171
44.15	-122.12	120	9.8749847	2.868	3.142448838	4228.122323	3.59592171
44.35	-122.07	101	9.8749847	2.4139	3.142448838	4228.122323	3.59592171
44.35	-122.07	159	9.8749847	3.8001	3.142448838	4228.122323	3.59592171
44.31	-122.01	67	9.8749847	1.6013	3.142448838	4228.122323	3.59592171
44.3	-122.01	67	9.8749847	1.6013	3.142448838	4228.122323	3.59592171
44.27	-121.97	78.7	9.8749847	1.88093	3.142448838	4228.122323	3.59592171
44.15	-122.04	40.6	9.8749847	0.97034	3.142448838	4228.122323	3.59592171
44.16	-122	80	9.8749847	1.912	3.142448838	4228.122323	3.59592171
44.46	-122.05	20.9	9.8749847	0.49951	3.142448838	4228.122323	3.59592171
44.44	-122.01	37.7	9.8749847	0.90103	3.142448838	4228.122323	3.59592171
44.42	-122.06	85	9.8749847	2.0315	3.142448838	4228.122323	3.59592171
44.42	-122.06	85	9.8749847	2.0315	3.142448838	4228.122323	3.59592171
43.3	-122.89	53	9.4671307	1.2667	3.076870277	4156.747873	3.672563021
43.3	-122.89	53	9.4671307	1.2667	3.076870277	4156.747873	3.672563021
40.39	-120.62	700	17.370102	16.73	4.167745434	5539.76785	2.711298034
40.51	-120.66	77	17.50819	1.8403	4.18427891	5563.93325	2.700584794
40.45	-120.68	364	17.50819	8.6996	4.18427891	5563.93325	2.700584794
40.4	-120.63	406	17.370102	9.7034	4.167745434	5539.76785	2.711298034
40.41	-120.66	343	17.370102	8.1977	4.167745434	5539.76785	2.711298034
40.4	-120.64	525	17.370102	12.5475	4.167745434	5539.76785	2.711298034
40.39	-120.6	182	17.370102	4.3498	4.167745434	5539.76785	2.711298034
40.38	-120.61	700	17.370102	16.73	4.167745434	5539.76785	2.711298034
40.37	-120.63	341.6	17.370102	8.16424	4.167745434	5539.76785	2.711298034
40.44	-120.64	609	17.370102	14.5551	4.167745434	5539.76785	2.711298034
40.43	-120.67	453.6	17.50819	10.84104	4.18427891	5563.93325	2.700584794
40.43	-120.67	700	17.50819	16.73	4.18427891	5563.93325	2.700584794
41.62	-120.04	318	18.00329	7.6002	4.2430284	5650.57575	2.663192167
38.84	-121.84	27	17.088528	0.6453	4.133827282	5490.4924	2.733544299
41.74	-120.08	113	18.00329	2.7007	4.2430284	5650.57575	2.663192167
39.46	-121.99	33	17.580811	0.7887	4.19294777	5576.641925	2.695001374
41.66	-119.81	166.3	18.00329	3.97457	4.2430284	5650.57575	2.663192167
38.92	-121.61	29	17.088528	0.6931	4.133827282	5490.4924	2.733544299
42.02	-120.3	91	18.00329	2.1749	4.2430284	5650.57575	2.663192167
44.84	-122.84	55	9.8749847	1.3145	3.142448838	4228.122323	3.59592171
41.39	-119.79	2094.4	17.50819	50.05616	4.18427891	5563.93325	2.700584794
40.06	-119.16	103.7	16.215477	2.47843	4.026844546	5337.708475	2.806167427
39.99	-119.03	203.8	16.215477	4.87082	4.026844546	5337.708475	2.806167427
40	-119.19	138.3	16.215477	3.30537	4.026844546	5337.708475	2.806167427
41.38	-119.79	6132	17.50819	146.5548	4.18427891	5563.93325	2.700584794
40.08	-119.02	107.2	16.215477	2.56208	4.026844546	5337.708475	2.806167427
