lat,lon,age,ihfc q,ps q
38.77,-119.17,16.215477,12.42322,2.806167427
38.75,-119.18,16.215477,11.08243,2.806167427
38.76,-119.15,16.215477,9.37836,2.806167427
38.77,-119.14,16.215477,4.38565,2.806167427
38.78,-119.13,16.215477,3.53242,2.806167427
38.78,-119.13,16.215477,3.71406,2.806167427
38.77,-119.12,16.215477,1.94785,2.806167427
38.79,-119.17,16.215477,11.14457,2.806167427
38.77,-119.16,16.215477,5.84594,2.806167427
38.79,-119.17,16.215477,11.20432,2.806167427
38.8,-119.17,16.215477,5.6643,2.806167427
38.8,-119.16,16.215477,3.65431,2.806167427
38.81,-119.17,16.215477,4.50754,2.806167427
38.81,-119.17,16.215477,2.00999,2.806167427
38.81,-119.17,16.215477,4.68918,2.806167427
38.82,-119.18,16.215477,4.20162,2.806167427
38.75,-119.19,16.215477,3.04486,2.806167427
38.74,-119.19,16.215477,1.27865,2.806167427
38.75,-119.17,16.215477,3.7762,2.806167427
38.74,-119.17,16.215477,1.52243,2.806167427
38.75,-119.14,16.215477,6.57728,2.806167427
38.76,-119.15,16.215477,6.02997,2.806167427
38.8,-119.16,16.215477,2.92297,2.806167427
38.82,-119.18,16.215477,7.91568,2.806167427
38.82,-119.19,16.215477,13.27645,2.806167427
45.77,-121.12,9.544672,1.0516,3.657614574
43.8,-122.31,9.5827484,1.9598,3.6503407
45.12,-120.85,9.68153,1.434,3.631670562
39.47,-119.63,16.215477,2.2466,2.806167427
46.62,-120.41,9.7773581,0.956,3.613829699
44.44,-122.99,9.8749847,0.5975,3.59592171
42.14,-122.73,8.7200031,1.195,3.826662177
42.36,-121.98,8.7200031,1.0038,3.826662177
39.04,-122.43,17.580811,2.5573,2.695001374
39.39,-119.72,16.215477,4.74893,2.806167427
38.91,-122.78,17.725136,5.5448,2.68400707
42.33,-120.52,8.7200031,1.6491,3.826662177
42.34,-120.52,8.7200031,2.7007,3.826662177
42.34,-120.52,8.7200031,1.8642,3.826662177
44.89,-122.69,9.8163719,1.1472,3.606641218
44.89,-122.69,9.8163719,1.1472,3.606641218
42.2,-121.73,8.7200031,3.0114,3.826662177
41.02,-119.56,17.088528,2.55491,2.733544299
46.83,-120.21,9.7773581,1.1233,3.613829699
38.93,-119.07,16.215477,1.8642,2.806167427
45.73,-122.44,9.5560369,1.0038,3.655438945
44.85,-121.83,9.8163719,2.629,3.606641218
42.24,-120.36,8.7200031,18.9766,3.826662177
42.24,-120.36,8.7200031,29.1819,3.826662177
42.01,-120.3,18.00329,2.2944,2.663192167
44.21,-121.03,9.8749847,3.5372,3.59592171
42.22,-120.35,8.7200031,79.0851,3.826662177
42.22,-120.35,8.7200031,34.0575,3.826662177
42.22,-120.34,8.7200031,7.3851,3.826662177
44.23,-120.97,9.8749847,2.3661,3.59592171
42.22,-120.36,8.7200031,23.6849,3.826662177
42.21,-120.36,8.7200031,3.7762,3.826662177
42.04,-120.31,18.00329,1.2189,2.663192167
42.04,-120.31,18.00329,4.1586,2.663192167
42.21,-120.36,8.7200031,45.2905,3.826662177
42.02,-120.3,18.00329,2.151,2.663192167
44.85,-121.83,9.8163719,2.629,3.606641218
42.37,-120.45,8.7200031,3.2026,3.826662177
45.68,-119.84,9.5560369,1.3862,3.655438945
45.7,-120.14,9.5560369,1.2906,3.655438945
45.7,-120.14,9.5560369,1.2906,3.655438945
45.7,-120.14,9.5560369,1.2906,3.655438945
44.55,-122.81,9.8749847,1.195,3.59592171
42.82,-122.94,8.0320463,1.4579,3.987175406
45.47,-121.2,9.5407829,1.3862,3.658359973
42.34,-120.54,8.7200031,1.6969,3.826662177
42.37,-120.57,8.7200031,2.9875,3.826662177
45.69,-120.13,9.5560369,2.0793,3.655438945
42.33,-120.57,8.7200031,2.39,3.826662177
42.36,-121.98,8.7200031,0.9799,3.826662177
42.33,-120.52,8.7200031,1.5774,3.826662177
43.54,-119.95,9.5357075,4.5888,3.659333428
42.33,-120.57,8.7200031,2.39,3.826662177
40.84,-127.52,0.009965586,1.2906,113.1949424
38.59,-127.27,31.536203,0.7648,2.012212035
38.32,-124.03,19.94416,1.7447,2.530291571
38.5,-124.26,20.470812,1.673,2.497531121
37.93,-123.83,20.19767,1.8881,2.514362017
37.79,-124.28,22.031677,2.0076,2.407435529
38.42,-126.14,27.247425,2.7963,2.164789688
38.43,-126.33,28.011539,2.0554,2.135059381
38.49,-126.79,29.741478,2.5812,2.072035396
38.53,-127.06,30.950256,0.6692,2.031170221
38.57,-127.21,31.244743,0.8604,2.021575498
39.03,-130,30.501097,0.5736,2.046071065
38.49,-126.72,29.393053,1.4101,2.08428016
38.59,-127.52,32.307262,0.3107,1.98805487
38.75,-128.98,30.290819,0.478,2.053160666
38.52,-127.14,30.950256,1.2667,2.031170221
38.49,-126.72,29.393053,1.4101,2.08428016
38.46,-126.48,28.539879,1.7925,2.115204588
37.47,-123.84,21.01218,1.9598,2.465147371
38,-124.89,23.57716,1.673,2.327194587
38.17,-125.47,25.24065,1.7686,2.249200525
38.4,-126.04,26.842258,1.8164,2.181066565
39.2,-121.06,16.815744,0.6931,2.7556268
40.91,-127.45,0.047450688,5.1863,51.87488974
40.91,-127.5,0.047450688,5.2341,51.87488974
40.9,-127.51,0.047450688,7.5763,51.87488974
40.9,-127.52,0.047450688,16.8973,51.87488974
40.91,-127.54,0.047450688,3.824,51.87488974
40.91,-127.45,0.047450688,4.8039,51.87488974
40.91,-127.55,0.27203998,3.2743,21.66516876
40.91,-127.56,0.27203998,9.7751,21.66516876
40.91,-127.46,0.047450688,4.2064,51.87488974
40.91,-127.47,0.047450688,3.7045,51.87488974
40.91,-127.49,0.047450688,5.4731,51.87488974
41,-127.51,0.021391379,59.6305,77.26077359
41,-127.51,0.021391379,26.6963,77.26077359
41,-127.5,0.021391379,75.9064,77.26077359
41,-127.55,0.27136731,20.3389,21.69200414
41,-127.55,0.27136731,16.013,21.69200414
41,-127.54,0.021391379,11.5198,77.26077359
41,-127.52,0.021391379,9.799,77.26077359
41,-127.52,0.021391379,17.3514,77.26077359
40.96,-127.48,0.021391379,9.9424,77.26077359
40.96,-127.49,0.021391379,9.4644,77.26077359
40.96,-127.5,0.021391379,4.9473,77.26077359
40.96,-127.52,0.021391379,3.824,77.26077359
40.96,-127.53,0.021391379,5.2341,77.26077359
40.96,-127.42,0.23963241,16.5627,23.08371298
40.96,-127.42,0.23963241,10.6116,23.08371298
40.93,-127.5,0.047450688,4.5888,51.87488974
40.94,-127.52,0.047450688,3.1787,51.87488974
40.93,-127.54,0.047450688,4.2781,51.87488974
40.93,-127.55,0.27203998,4.8756,21.66516876
40.93,-127.56,0.27203998,5.9033,21.66516876
40.94,-127.46,0.047450688,4.1586,51.87488974
40.93,-127.47,0.047450688,3.6328,51.87488974
40.93,-127.49,0.047450688,3.824,51.87488974
48.44,-128.47,1.1955065,8.0782,10.33480943
48.44,-128.47,1.1955065,11.7827,10.33480943
48.44,-128.46,1.1955065,7.0505,10.33480943
48.44,-128.45,1.3642263,7.0027,9.674649379
48.44,-128.45,1.3642263,7.0027,9.674649379
48.44,-128.44,1.3642263,6.9788,9.674649379
48.44,-128.43,1.3642263,7.2417,9.674649379
48.44,-128.42,1.3642263,7.887,9.674649379
48.44,-128.42,1.3642263,7.7914,9.674649379
48.44,-128.41,1.3642263,7.409,9.674649379
48.44,-128.4,1.3642263,8.7952,9.674649379
48.43,-128.4,1.3642263,8.8191,9.674649379
48.43,-128.39,1.3642263,9.2971,9.674649379
50.14,-130.45,0.64635819,10.5399,14.05535488
49.17,-128.25,3.9386008,4.78,5.69386887
49.12,-128.97,2.3481965,4.3259,7.374137398
50.57,-130.82,1.5733372,0.4541,9.008812288
48.46,-128.67,0.59159386,4.063,14.69151607
49.17,-128.25,3.9386008,4.8278,5.69386887
49.11,-128.96,2.3481965,4.2303,7.374137398
50.47,-130.27,0.06584172,3.4655,44.03802764
50.57,-130.83,1.5733372,0.3824,9.008812288
49.11,-128.96,2.3481965,4.6366,7.374137398
50.56,-130.84,1.5733372,0.3107,9.008812288
50.13,-130.43,0.64635819,17.6621,14.05535488
49.11,-128.96,2.3481965,4.78,7.374137398
50.56,-130.85,1.5733372,0.3585,9.008812288
49.66,-130.09,0.59459901,3.7284,14.65434301
49.18,-128.25,3.9386008,4.7322,5.69386887
49.1,-128.95,2.6050727,5.3775,7.001136089
50.55,-130.87,2.2212367,0.7887,7.581951871
49.1,-128.95,2.6050727,4.4932,7.001136089
50.55,-130.88,2.2212367,0.478,7.581951871
50.12,-130.42,0.64635819,9.1298,14.05535488
48.46,-128.64,0.8665905,12.2368,12.13868053
49.1,-128.94,2.6050727,4.8756,7.001136089
50.54,-130.89,2.2212367,0.2868,7.581951871
50.12,-130.41,0.64635819,6.1662,14.05535488
49.66,-130.07,0.59459901,12.7626,14.65434301
49.09,-128.94,2.6050727,4.4693,7.001136089
49.65,-130.06,0.68830746,6.8115,13.62031668
49.09,-128.93,2.6050727,4.1825,7.001136089
48.46,-128.62,0.8665905,10.9462,12.13868053
49.09,-128.93,2.6050727,4.4693,7.001136089
48.46,-128.61,0.8665905,32.504,12.13868053
50.14,-130.45,0.64635819,10.5399,14.05535488
50.13,-130.44,0.64635819,17.2797,14.05535488
50.13,-130.44,0.64635819,9.2254,14.05535488
50.13,-130.43,0.64635819,17.6621,14.05535488
50.12,-130.43,0.64635819,16.8256,14.05535488
50.12,-130.42,0.64635819,9.1298,14.05535488
50.12,-130.41,0.64635819,6.1662,14.05535488
50.11,-130.41,0.64635819,5.2102,14.05535488
50.11,-130.4,0.64635819,6.4291,14.05535488
49.68,-130.11,0.59459901,2.2944,14.65434301
49.67,-130.1,0.59459901,1.1711,14.65434301
49.67,-130.1,0.59459901,3.6328,14.65434301
49.66,-130.09,0.59459901,3.7284,14.65434301
49.66,-130.08,0.59459901,2.5334,14.65434301
49.66,-130.07,0.59459901,12.7626,14.65434301
49.65,-130.06,0.68830746,6.8115,13.62031668
49.65,-130.06,0.68830746,7.8153,13.62031668
49.65,-130.05,0.68830746,8.1738,13.62031668
49.64,-130.04,0.81696123,9.3927,12.50194892
49.64,-130.04,0.81696123,6.5486,12.50194892
49.64,-130.03,0.81696123,6.9788,12.50194892
49.64,-130.03,0.81696123,8.2216,12.50194892
49.63,-130.02,0.81696123,7.648,12.50194892
49.63,-130.01,0.81696123,6.4052,12.50194892
49.62,-130,0.81696123,4.4932,12.50194892
49.62,-130,0.81696123,1.9359,12.50194892
49.62,-129.99,0.81696123,5.6404,12.50194892
49.62,-129.98,0.81696123,8.7474,12.50194892
49.61,-129.98,0.81696123,4.6366,12.50194892
49.61,-129.97,0.81696123,2.39,12.50194892
49.61,-129.97,0.81696123,2.9636,12.50194892
49.6,-129.96,0.81696123,6.5008,12.50194892
49.6,-129.96,0.81696123,9.1298,12.50194892
49.6,-129.95,1.0505846,9.321,11.02460221
48.46,-128.68,0.59159386,8.3172,14.69151607
48.46,-128.67,0.59159386,4.063,14.69151607
48.46,-128.67,0.59159386,4.4215,14.69151607
48.46,-128.66,0.59159386,8.9864,14.69151607
48.46,-128.65,0.59159386,5.4731,14.69151607
48.46,-128.65,0.59159386,12.5714,14.69151607
48.46,-128.64,0.8665905,12.2368,12.13868053
48.46,-128.63,0.8665905,4.9951,12.13868053
48.46,-128.62,0.8665905,7.2417,12.13868053
48.46,-128.62,0.8665905,10.9462,12.13868053
48.46,-128.61,0.8665905,32.504,12.13868053
48.46,-128.6,0.8665905,9.4644,12.13868053
48.45,-128.59,0.8665905,3.7045,12.13868053
48.45,-128.58,0.8665905,7.9587,12.13868053
48.45,-128.57,0.8665905,3.4655,12.13868053
48.45,-128.57,0.8665905,3.7045,12.13868053
48.45,-128.56,0.8665905,3.2026,12.13868053
48.45,-128.55,0.8665905,5.5687,12.13868053
48.45,-128.53,1.1157724,4.1347,10.69770546
48.45,-128.52,1.1157724,8.0065,10.69770546
48.45,-128.52,1.1157724,9.2971,10.69770546
48.45,-128.51,1.1157724,3.2743,10.69770546
48.45,-128.5,1.1157724,3.4655,10.69770546
48.45,-128.5,1.1157724,3.6806,10.69770546
48.44,-128.49,1.1955065,4.0869,10.33480943
48.44,-128.48,1.1955065,4.3976,10.33480943
48.44,-128.47,1.1955065,8.0782,10.33480943
48.44,-128.47,1.1955065,11.7827,10.33480943
49.17,-128.25,3.9386008,4.78,5.69386887
49.17,-128.25,3.9386008,4.8278,5.69386887
49.18,-128.25,3.9386008,4.5888,5.69386887
49.18,-128.25,3.9386008,4.6366,5.69386887
49.18,-128.25,3.9386008,4.7322,5.69386887
49.12,-128.97,2.3481965,4.3259,7.374137398
49.11,-128.96,2.3481965,4.2303,7.374137398
49.11,-128.96,2.3481965,4.6366,7.374137398
49.11,-128.96,2.3481965,4.78,7.374137398
49.1,-128.95,2.6050727,5.3775,7.001136089
49.1,-128.95,2.6050727,4.4932,7.001136089
49.1,-128.94,2.6050727,4.8756,7.001136089
49.09,-128.94,2.6050727,4.4693,7.001136089
49.09,-128.93,2.6050727,4.1825,7.001136089
49.09,-128.93,2.6050727,4.4693,7.001136089
50.73,-131.12,2.265857,0.5975,7.506927034
50.73,-131.1,2.265857,0.5497,7.506927034
50.73,-131.09,2.265857,0.9799,7.506927034
50.73,-131.08,2.265857,1.5535,7.506927034
50.47,-130.28,0.06584172,5.8077,44.03802764
50.47,-130.27,0.06584172,3.4655,44.03802764
50.48,-130.26,0.06584172,3.6567,44.03802764
50.57,-130.82,1.5733372,0.4541,9.008812288
50.57,-130.83,1.5733372,0.3824,9.008812288
50.56,-130.84,1.5733372,0.3107,9.008812288
50.56,-130.85,1.5733372,0.3585,9.008812288
50.55,-130.87,2.2212367,0.7887,7.581951871
50.55,-130.88,2.2212367,0.478,7.581951871
50.54,-130.89,2.2212367,0.2868,7.581951871
49.64,-130.04,0.81696123,6.5486,12.50194892
48.46,-128.6,0.8665905,9.4644,12.13868053
48.45,-128.59,0.8665905,3.7045,12.13868053
48.45,-128.58,0.8665905,7.9587,12.13868053
49.63,-130.02,0.81696123,7.648,12.50194892
48.45,-128.57,0.8665905,3.4655,12.13868053
48.45,-128.57,0.8665905,3.7045,12.13868053
48.45,-128.56,0.8665905,3.2026,12.13868053
48.45,-128.55,0.8665905,5.5687,12.13868053
49.62,-130,0.81696123,1.9359,12.50194892
49.62,-129.98,0.81696123,8.7474,12.50194892
48.45,-128.53,1.1157724,4.1347,10.69770546
48.45,-128.52,1.1157724,8.0065,10.69770546
48.45,-128.52,1.1157724,9.2971,10.69770546
48.45,-128.51,1.1157724,3.2743,10.69770546
48.45,-128.5,1.1157724,3.4655,10.69770546
48.45,-128.5,1.1157724,3.6806,10.69770546
48.44,-128.49,1.1955065,4.0869,10.33480943
48.44,-128.48,1.1955065,4.3976,10.33480943
49.65,-130.06,0.68830746,7.8153,13.62031668
49.65,-130.05,0.68830746,8.1738,13.62031668
49.64,-130.04,0.81696123,9.3927,12.50194892
49.64,-130.03,0.81696123,6.9788,12.50194892
49.64,-130.03,0.81696123,8.2216,12.50194892
49.63,-130.01,0.81696123,6.4052,12.50194892
49.62,-130,0.81696123,4.4932,12.50194892
49.62,-129.99,0.81696123,5.6404,12.50194892
49.61,-129.98,0.81696123,4.6366,12.50194892
49.6,-129.95,1.0505846,9.321,11.02460221
50.13,-130.44,0.64635819,17.2797,14.05535488
49.18,-128.25,3.9386008,4.5888,5.69386887
50.13,-130.44,0.64635819,9.2254,14.05535488
49.18,-128.25,3.9386008,4.6366,5.69386887
50.12,-130.43,0.64635819,16.8256,14.05535488
49.66,-130.08,0.59459901,2.5334,14.65434301
50.11,-130.41,0.64635819,5.2102,14.05535488
48.36,-126.23,6.6210885,2.0793,4.391508696
48.35,-126.24,6.6210885,2.1988,4.391508696
48.35,-126.24,6.6210885,1.9598,4.391508696
48.35,-126.25,6.40137,1.9837,4.466239193
48.35,-126.25,6.40137,1.9359,4.466239193
48.34,-126.26,6.5365396,2.151,4.419819109
48.32,-126.31,6.5365396,2.4617,4.419819109
48.32,-126.33,6.5365396,1.5774,4.419819109
48.31,-126.35,6.5365396,1.8164,4.419819109
48.31,-126.37,6.2660885,2.1749,4.514193606
48.3,-126.39,6.2660885,1.8881,4.514193606
48.3,-126.42,6.2660885,2.2705,4.514193606
48.29,-126.44,6.2660885,2.2227,4.514193606
48.29,-126.46,5.9780002,2.1271,4.621686478
48.28,-126.48,5.9780002,2.9636,4.621686478
48.27,-126.5,5.9780002,2.8441,4.621686478
48.27,-126.52,5.9780002,2.8202,4.621686478
48.26,-126.55,5.7164354,2.4617,4.72624024
48.26,-126.57,5.7164354,2.1749,4.72624024
48.16,-126.61,5.7203693,2.5334,4.724614841
48.15,-126.63,5.9089842,2.6768,4.648598408
48.14,-126.64,5.9089842,2.7485,4.648598408
48.14,-126.65,5.7152658,2.7724,4.726723815
48.13,-126.66,5.7152658,2.7246,4.726723815
48.13,-126.67,5.7152658,2.9158,4.726723815
48.12,-126.68,5.7152658,3.0353,4.726723815
48.12,-126.69,5.7152658,2.868,4.726723815
48.11,-126.7,5.7152658,2.8202,4.726723815
48.11,-126.71,5.7152658,2.9636,4.726723815
48.1,-126.72,5.7152658,2.9397,4.726723815
48.09,-126.73,5.7152658,3.3699,4.726723815
48.09,-126.74,5.7152658,3.3938,4.726723815
48.08,-126.75,5.4567189,3.2504,4.837407265
48.08,-126.76,5.4567189,2.8919,4.837407265
48.07,-126.77,5.4567189,1.8642,4.837407265
48.07,-126.78,5.4567189,3.2265,4.837407265
48.56,-127.08,4.5077429,2.6051,5.322294165
48.55,-127.09,4.3637662,2.5812,5.409382684
48.55,-127.09,4.3637662,2.6768,5.409382684
48.55,-127.1,4.3637662,2.8202,5.409382684
48.55,-127.1,4.3637662,2.8202,5.409382684
48.68,-126.84,5.752306,2.1271,4.711481098
48.67,-126.86,5.5437579,2.2944,4.79928251
48.67,-126.86,5.5437579,2.1032,4.79928251
48.66,-126.87,5.5437579,2.1988,4.79928251
48.66,-126.88,5.5437579,2.3183,4.79928251
48.66,-126.89,5.5437579,2.2944,4.79928251
48.65,-126.89,5.0980859,2.5573,5.004663351
48.65,-126.9,5.0980859,2.5573,5.004663351
48.64,-126.91,5.0980859,2.2944,5.004663351
48.64,-126.92,5.0980859,2.4617,5.004663351
48.64,-126.92,5.0980859,2.2227,5.004663351
48.63,-126.93,5.0980859,2.0076,5.004663351
48.63,-126.94,5.0980859,2.0076,5.004663351
48.63,-126.95,4.8090472,2.6051,5.152866888
48.62,-126.96,4.8090472,2.4378,5.152866888
48.62,-126.96,4.8090472,2.629,5.152866888
48.61,-126.97,4.8090472,2.6051,5.152866888
48.61,-126.98,4.8090472,2.629,5.152866888
48.76,-126.67,6.336699,1.9598,4.488972082
48.74,-126.7,5.9347811,1.9359,4.6384843
48.74,-126.72,5.9347811,1.7925,4.6384843
48.73,-126.73,5.9347811,1.6013,4.6384843
48.72,-126.75,5.752306,1.9598,4.711481098
48.71,-126.76,5.752306,1.7208,4.711481098
48.71,-126.78,5.752306,2.1988,4.711481098
48.26,-126.37,6.2660885,2.2705,4.514193606
48.26,-126.38,6.2660885,2.1988,4.514193606
48.26,-126.39,6.2660885,2.2705,4.514193606
48.25,-126.39,6.2521348,2.4617,4.519228254
48.25,-126.4,6.2521348,2.2466,4.519228254
48.25,-126.41,6.2521348,2.5095,4.519228254
48.24,-126.41,6.2521348,2.5334,4.519228254
48.24,-126.42,6.2521348,2.39,4.519228254
48.24,-126.42,6.2521348,2.2705,4.519228254
48.24,-126.43,6.2521348,2.3183,4.519228254
48.23,-126.44,6.2521348,2.3661,4.519228254
48.23,-126.44,6.2521348,2.4617,4.519228254
48.23,-126.45,6.2521348,2.6051,4.519228254
48.23,-126.45,6.2521348,3.0353,4.519228254
48.22,-126.46,5.9770608,2.4139,4.622049654
48.22,-126.47,5.9770608,2.1749,4.622049654
48.22,-126.47,5.9770608,2.2466,4.622049654
48.21,-126.48,5.9770608,2.39,4.622049654
48.21,-126.48,5.9770608,2.2227,4.622049654
48.21,-126.49,5.9770608,2.1271,4.622049654
48.21,-126.5,5.9770608,1.5774,4.622049654
48.2,-126.5,5.9770608,3.0831,4.622049654
48.2,-126.51,5.9770608,1.0994,4.622049654
48.2,-126.51,5.9770608,1.6491,4.622049654
48.2,-126.52,5.9770608,1.6013,4.622049654
48.19,-126.53,5.9770608,2.2466,4.622049654
48.19,-126.53,5.9770608,2.7485,4.622049654
48.19,-126.54,5.9770608,2.8919,4.622049654
48.18,-126.54,5.9770608,2.3183,4.622049654
48.18,-126.55,5.7203693,2.868,4.724614841
48.18,-126.56,5.7203693,2.629,4.724614841
48.18,-126.56,5.7203693,2.7246,4.724614841
48.17,-126.57,5.7203693,2.6768,4.724614841
48.17,-126.57,5.7203693,2.6529,4.724614841
48.17,-126.58,5.7203693,2.7246,4.724614841
48.17,-126.59,5.7203693,3.107,4.724614841
48.42,-126.97,4.6329985,3.5133,5.249855668
48.43,-126.98,4.6329985,3.5133,5.249855668
48.43,-126.98,4.6329985,3.3938,5.249855668
48.44,-126.99,4.6329985,3.4655,5.249855668
48.44,-127,4.6329985,3.4655,5.249855668
48.45,-127,4.6428313,3.3221,5.244293529
48.45,-127.01,4.6428313,2.7963,5.244293529
48.36,-126.22,6.6210885,2.1271,4.391508696
48.56,-127.08,4.5077429,2.6051,5.322294165
48.56,-127.08,4.5077429,2.5812,5.322294165
48.55,-127.09,4.3637662,2.6768,5.409382684
48.55,-127.1,4.3637662,2.8202,5.409382684
48.68,-126.84,5.752306,2.1271,4.711481098
48.67,-126.85,5.752306,2.2944,4.711481098
48.67,-126.86,5.5437579,2.1032,4.79928251
48.67,-126.86,5.5437579,2.1988,4.79928251
48.66,-126.87,5.5437579,2.3183,4.79928251
48.66,-126.88,5.5437579,2.2944,4.79928251
48.65,-126.89,5.0980859,2.5573,5.004663351
48.65,-126.91,5.0980859,2.2944,5.004663351
48.64,-126.91,5.0980859,2.4617,5.004663351
48.64,-126.92,5.0980859,2.2227,5.004663351
48.63,-126.93,5.0980859,2.0076,5.004663351
48.63,-126.95,4.8090472,2.6051,5.152866888
48.62,-126.95,4.8090472,2.4378,5.152866888
48.62,-126.96,4.8090472,2.629,5.152866888
48.61,-126.97,4.8090472,2.6051,5.152866888
48.61,-126.98,4.8090472,2.629,5.152866888
48.76,-126.67,6.336699,1.9598,4.488972082
48.75,-126.69,5.9347811,1.9359,4.6384843
48.74,-126.71,5.9347811,1.7925,4.6384843
48.73,-126.73,5.9347811,1.6013,4.6384843
48.72,-126.74,5.9347811,1.9598,4.6384843
48.72,-126.76,5.752306,1.7208,4.711481098
48.71,-126.78,5.752306,2.1988,4.711481098
48.26,-126.37,6.2660885,2.2705,4.514193606
48.26,-126.38,6.2660885,2.1988,4.514193606
48.26,-126.38,6.2660885,2.2705,4.514193606
48.25,-126.39,6.2521348,2.4617,4.519228254
48.25,-126.39,6.2521348,2.2466,4.519228254
48.25,-126.4,6.2521348,2.5095,4.519228254
48.25,-126.41,6.2521348,2.5334,4.519228254
48.24,-126.41,6.2521348,2.39,4.519228254
48.24,-126.42,6.2521348,2.2705,4.519228254
48.24,-126.43,6.2521348,2.3183,4.519228254
48.24,-126.43,6.2521348,2.3661,4.519228254
48.23,-126.44,6.2521348,2.4617,4.519228254
48.23,-126.44,6.2521348,2.6051,4.519228254
48.23,-126.45,6.2521348,3.0353,4.519228254
48.22,-126.46,5.9770608,2.4139,4.622049654
48.22,-126.46,5.9770608,2.1749,4.622049654
48.22,-126.47,5.9770608,2.2466,4.622049654
48.22,-126.48,5.9770608,2.39,4.622049654
48.21,-126.48,5.9770608,2.2227,4.622049654
48.21,-126.49,5.9770608,2.1271,4.622049654
48.21,-126.49,5.9770608,1.5774,4.622049654
48.2,-126.5,5.9770608,3.0831,4.622049654
48.2,-126.51,5.9770608,1.0994,4.622049654
48.2,-126.51,5.9770608,1.6491,4.622049654
48.2,-126.52,5.9770608,1.6013,4.622049654
48.19,-126.52,5.9770608,2.2466,4.622049654
48.19,-126.53,5.9770608,2.7485,4.622049654
48.19,-126.54,5.9770608,2.8919,4.622049654
48.18,-126.54,5.9770608,2.3183,4.622049654
48.18,-126.55,5.7203693,2.868,4.724614841
48.18,-126.56,5.7203693,2.629,4.724614841
48.18,-126.56,5.7203693,2.7246,4.724614841
48.17,-126.57,5.7203693,2.6768,4.724614841
48.17,-126.57,5.7203693,2.6529,4.724614841
48.17,-126.58,5.7203693,2.7246,4.724614841
48.17,-126.59,5.7203693,3.107,4.724614841
48.41,-126.97,4.6329985,3.5133,5.249855668
48.42,-126.98,4.6329985,3.3938,5.249855668
48.43,-126.99,4.6329985,3.4655,5.249855668
48.44,-127,4.6329985,3.3221,5.249855668
48.45,-127.01,4.6428313,2.7963,5.244293529
48.36,-126.22,6.6210885,2.1271,4.391508696
48.36,-126.23,6.6210885,2.0793,4.391508696
48.36,-126.23,6.6210885,2.1988,4.391508696
48.35,-126.24,6.6210885,1.9598,4.391508696
48.35,-126.24,6.6210885,1.9837,4.391508696
48.35,-126.25,6.40137,1.9359,4.466239193
48.34,-126.26,6.5365396,2.151,4.419819109
48.33,-126.27,6.5365396,2.4617,4.419819109
48.33,-126.28,6.5365396,1.5774,4.419819109
48.32,-126.29,6.5365396,1.8164,4.419819109
