lat,long,age,q_ihfc,q_ps,q_stein,FA,ps_z,stein_z
47.71,-127.77,3.251128,218,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.77,3.251128,218,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.79,3.251128,454,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.79,3.251128,932,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.78,3.251128,1108,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.78,3.251128,763,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.78,3.251128,468,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.77,3.251128,202,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.76,3.251128,212,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.76,3.251128,199,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.76,3.251128,195,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.76,3.251128,191,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.76,3.251128,192,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.76,3.251128,186,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.76,3.251128,184,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.76,3.251128,183,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.76,3.251128,179,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.76,3.251128,181,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.76,3.251128,178,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.73,-127.75,3.251128,177,262.3877919,282.8480193,-0.975069642,3131.080962,3258.127288
47.73,-127.75,3.251128,178,262.3877919,282.8480193,-0.975069642,3131.080962,3258.127288
47.73,-127.75,3.251128,174,262.3877919,282.8480193,-0.975069642,3131.080962,3258.127288
47.72,-127.64,3.5783212,138,250.1042077,269.6065974,-2.04963398,3162.075786,3290.450463
47.72,-127.64,3.5783212,140,250.1042077,269.6065974,-2.04963398,3162.075786,3290.450463
47.72,-127.64,3.5783212,153,250.1042077,269.6065974,-2.04963398,3162.075786,3290.450463
47.72,-127.65,3.4946105,171,253.0820072,272.816597,-2.04963398,3154.285707,3282.326523
47.72,-127.65,3.4946105,185,253.0820072,272.816597,-2.04963398,3154.285707,3282.326523
47.72,-127.66,3.4946105,193,253.0820072,272.816597,-2.04963398,3154.285707,3282.326523
47.72,-127.66,3.4946105,209,253.0820072,272.816597,-2.04963398,3154.285707,3282.326523
47.72,-127.67,3.4946105,200,253.0820072,272.816597,-2.04963398,3154.285707,3282.326523
47.72,-127.68,3.4946105,189,253.0820072,272.816597,-2.04963398,3154.285707,3282.326523
47.72,-127.68,3.4946105,209,253.0820072,272.816597,-2.04963398,3154.285707,3282.326523
47.73,-127.69,3.4946105,255,253.0820072,272.816597,-0.419886947,3154.285707,3282.326523
47.73,-127.69,3.4946105,232,253.0820072,272.816597,-0.419886947,3154.285707,3282.326523
47.73,-127.7,3.4946105,189,253.0820072,272.816597,-0.975069642,3154.285707,3282.326523
47.73,-127.7,3.4946105,177,253.0820072,272.816597,-0.975069642,3154.285707,3282.326523
47.73,-127.7,3.4946105,182,253.0820072,272.816597,-0.975069642,3154.285707,3282.326523
47.73,-127.71,3.4946105,177,253.0820072,272.816597,-0.975069642,3154.285707,3282.326523
47.73,-127.71,3.4946105,186,253.0820072,272.816597,-0.975069642,3154.285707,3282.326523
47.73,-127.71,3.4946105,179,253.0820072,272.816597,-0.975069642,3154.285707,3282.326523
47.73,-127.72,3.4946105,170,253.0820072,272.816597,-0.975069642,3154.285707,3282.326523
47.73,-127.72,3.4946105,161,253.0820072,272.816597,-0.975069642,3154.285707,3282.326523
47.73,-127.72,3.4946105,158,253.0820072,272.816597,-0.975069642,3154.285707,3282.326523
47.71,-127.8,3.251128,237,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.8,3.251128,234,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.8,3.251128,258,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.8,3.251128,286,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.8,3.251128,336,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.79,3.251128,403,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.79,3.251128,452,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.79,3.251128,712,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.79,3.251128,927,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.79,3.251128,1272,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.79,3.251128,1526,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.79,3.251128,1710,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.79,3.251128,1957,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.78,3.251128,1219,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.78,3.251128,902,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.78,3.251128,920,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.78,3.251128,706,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.78,3.251128,508,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.78,3.251128,402,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.78,3.251128,360,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.78,3.251128,313,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.78,3.251128,270,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.77,3.251128,253,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.77,3.251128,253,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.78,3.251128,299,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.78,3.251128,294,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.78,3.251128,325,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.78,3.251128,390,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.78,3.251128,413,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.78,3.251128,451,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.78,3.251128,485,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.78,3.251128,531,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.79,3.251128,565,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.7,-127.78,3.251128,252,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.7,-127.78,3.251128,263,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.7,-127.78,3.251128,268,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.7,-127.78,3.251128,284,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.7,-127.78,3.251128,284,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.7,-127.78,3.251128,302,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.7,-127.78,3.251128,291,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.7,-127.78,3.251128,293,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.7,-127.78,3.251128,304,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.78,3.251128,317,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.7,-127.79,3.251128,328,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.79,3.251128,366,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.79,3.251128,455,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.79,3.251128,926,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.79,3.251128,1111,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.79,3.251128,700,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.79,3.251128,504,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.79,3.251128,384,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.79,3.251128,323,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.79,3.251128,296,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.79,3.251128,264,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.79,3.251128,254,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.79,3.251128,236,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.79,3.251128,251,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.79,3.251128,257,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.79,3.251128,299,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.79,3.251128,332,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.79,3.251128,403,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.79,3.251128,487,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.78,3.251128,544,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.78,3.251128,480,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.77,3.251128,234,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.78,3.251128,242,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.78,3.251128,256,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.78,3.251128,272,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.78,3.251128,292,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.78,3.251128,330,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.78,3.251128,376,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.78,3.251128,390,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.78,3.251128,441,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.78,3.251128,506,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.78,3.251128,625,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.78,3.251128,826,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.78,3.251128,1244,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.79,3.251128,1320,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.79,3.251128,848,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.79,3.251128,1433,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.79,3.251128,704,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.79,3.251128,642,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.79,3.251128,433,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.79,3.251128,373,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.79,3.251128,323,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.8,3.251128,317,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.8,3.251128,280,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.8,3.251128,254,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.8,3.251128,228,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.8,3.251128,224,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.8,3.251128,217,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.79,3.251128,335,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.79,3.251128,513,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.79,3.251128,731,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.78,3.251128,1797,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.78,3.251128,1001,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.78,3.251128,817,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.78,3.251128,1254,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.78,3.251128,1415,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.78,3.251128,1128,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.79,3.251128,2662,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.79,3.251128,1122,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.78,3.251128,213,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.78,3.251128,215,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.78,3.251128,210,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.78,3.251128,213,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.78,3.251128,207,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.78,3.251128,205,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.78,3.251128,200,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.78,3.251128,211,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.79,3.251128,201,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.78,3.251128,206,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.78,3.251128,205,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.78,3.251128,205,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.78,3.251128,201,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.78,3.251128,200,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.78,3.251128,204,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.78,3.251128,233,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.78,3.251128,249,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.78,3.251128,252,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.77,3.251128,306,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.79,3.251128,355,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.78,3.251128,415,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.79,3.251128,441,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.79,3.251128,531,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.79,3.251128,698,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.79,3.251128,994,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.79,3.251128,1381,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.71,-127.79,3.251128,4037,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.72,-127.79,3.251128,1285,262.3877919,282.8480193,1.003651619,3131.080962,3258.127288
47.93,-128.59,1.1679138,252,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.6,1.1679138,252,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.6,1.1679138,246,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.6,1.1679138,243,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.6,1.1679138,250,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.6,1.1679138,260,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.6,1.1679138,261,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.6,1.1679138,266,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.6,1.1679138,271,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.61,1.1679138,274,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.61,1.1679138,278,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.94,-128.61,1.1679138,275,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.94,-128.61,1.1679138,284,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.94,-128.61,1.1679138,281,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.94,-128.61,1.1679138,297,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.94,-128.61,1.1679138,295,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.94,-128.62,1.1679138,293,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.94,-128.62,1.1679138,288,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.94,-128.62,1.1679138,282,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.94,-128.62,1.1679138,279,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.94,-128.62,1.1679138,277,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.94,-128.62,1.1679138,278,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.94,-128.62,1.1679138,284,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.94,-128.62,1.1679138,284,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.94,-128.63,1.1679138,288,437.7793418,471.9160858,-8.577288628,2878.245212,2994.455721
47.94,-128.63,1.1679138,288,437.7793418,471.9160858,-8.577288628,2878.245212,2994.455721
47.94,-128.63,1.1679138,280,437.7793418,471.9160858,-8.577288628,2878.245212,2994.455721
47.94,-128.63,1.1679138,277,437.7793418,471.9160858,-8.577288628,2878.245212,2994.455721
47.94,-128.63,1.1679138,276,437.7793418,471.9160858,-8.577288628,2878.245212,2994.455721
47.94,-128.63,1.1679138,268,437.7793418,471.9160858,-8.577288628,2878.245212,2994.455721
47.94,-128.63,1.1679138,265,437.7793418,471.9160858,-8.577288628,2878.245212,2994.455721
47.94,-128.63,1.1679138,261,437.7793418,471.9160858,-8.577288628,2878.245212,2994.455721
47.94,-128.64,1.1679138,264,437.7793418,471.9160858,-8.577288628,2878.245212,2994.455721
47.94,-128.64,1.1679138,260,437.7793418,471.9160858,-8.577288628,2878.245212,2994.455721
47.94,-128.64,1.1679138,256,437.7793418,471.9160858,-8.577288628,2878.245212,2994.455721
47.94,-128.64,1.1679138,259,437.7793418,471.9160858,-8.577288628,2878.245212,2994.455721
47.94,-128.59,1.1679138,228,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.94,-128.59,1.1679138,221,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.94,-128.59,1.1679138,214,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.94,-128.59,1.1679138,213,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.94,-128.59,1.1679138,213,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.94,-128.59,1.1679138,215,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.94,-128.59,1.1679138,223,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.94,-128.6,1.1679138,219,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.94,-128.6,1.1679138,230,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.94,-128.6,1.1679138,229,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.94,-128.6,1.1679138,240,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
