lat,lon,t,bath
40.43,-119.41,16.524179,1735.0
40.43,-119.4,16.524179,1735.0
40.44,-119.39,16.524179,1728.0
40.45,-119.4,16.524179,1729.0
40.44,-119.4,16.524179,1728.0
40.45,-119.4,16.524179,1729.0
40.46,-119.41,16.524179,1735.0
40.34,-119.39,16.524179,1604.0
39.72,-119.02,16.215477,1656.0
40.34,-119.43,16.524179,1604.0
40.38,-119.4,16.524179,1650.0
40.41,-119.43,16.524179,1699.0
40.42,-119.43,16.524179,1720.0
40.42,-119.41,16.524179,1720.0
40.44,-119.43,16.524179,1728.0
40.35,-119.42,16.524179,1611.0
40.39,-119.41,16.524179,1664.0
40.36,-119.42,16.524179,1618.0
40.36,-119.43,16.524179,1618.0
40.38,-119.44,16.524179,1650.0
40.39,-119.44,16.524179,1664.0
40.39,-119.44,16.524179,1664.0
40.34,-119.42,16.524179,1604.0
40.34,-119.4,16.524179,1604.0
40.37,-119.39,16.524179,1628.0
39.54,-119.74,16.215477,1209.0
40.36,-119.39,16.524179,1618.0
40.33,-119.41,16.524179,1592.0
40.39,-119.4,16.524179,1664.0
40.38,-119.39,16.524179,1650.0
40.38,-119.39,16.524179,1650.0
40.38,-119.39,16.524179,1650.0
40.38,-119.4,16.524179,1650.0
40.38,-119.39,16.524179,1650.0
40.37,-119.38,16.524179,1628.0
40.39,-119.39,16.524179,1664.0
40.4,-119.39,16.524179,1680.0
40.38,-119.4,16.524179,1650.0
40.41,-119.39,16.524179,1699.0
40.41,-119.39,16.524179,1699.0
40.38,-119.39,16.524179,1650.0
40.38,-119.39,16.524179,1650.0
45.66,-121.33,9.5560369,380.0
43.75,-121.27,9.5827484,2104.0
45.03,-121.97,9.831625,679.0
43.74,-121.29,9.5827484,1923.0
43.74,-121.29,9.5827484,1923.0
43.74,-121.29,9.5827484,1923.0
40.37,-119.4,16.524179,1628.0
41.74,-121.31,8.7112598,1262.0
41.72,-121.3,17.755274,1263.0
41.72,-121.3,17.755274,1263.0
38.78,-122.72,17.580811,683.0
38.78,-122.7,17.580811,548.0
38.77,-122.73,17.580811,1000.0
38.77,-122.72,17.580811,799.0
38.78,-122.69,17.580811,476.0
42.23,-121.76,8.7200031,1293.0
38.76,-122.67,17.580811,610.0
38.76,-122.67,17.580811,610.0
38.76,-122.68,17.580811,728.0
38.77,-122.69,17.580811,464.0
38.77,-122.66,17.580811,388.0
43.8,-122.42,9.5827484,720.0
38.77,-122.85,17.725136,845.0
38.82,-122.87,17.725136,374.0
38.8,-122.89,17.725136,361.0
38.8,-122.87,17.725136,567.0
38.79,-122.84,17.725136,624.0
38.78,-122.86,17.725136,699.0
38.78,-122.8,17.725136,907.0
38.78,-122.79,17.725136,828.0
38.77,-122.79,17.725136,928.0
38.77,-122.77,17.725136,930.0
38.82,-122.89,17.834578,528.0
42.23,-121.76,8.7200031,1293.0
40.68,-119.36,16.676729,1699.0
39.79,-119.02,16.215477,1359.0
40.88,-119.34,16.815744,1384.0
40.87,-119.33,16.815744,1374.0
40.7,-119.35,16.676729,1749.0
39.76,-119.01,16.215477,1678.0
39.8,-119.01,16.215477,1160.0
39.81,-119.0,16.215477,1493.0
40.65,-119.39,16.676729,1753.0
39.78,-119.02,16.215477,1604.0
39.78,-119.01,16.215477,1604.0
40.65,-119.35,16.676729,1753.0
40.65,-119.37,16.676729,1753.0
40.66,-119.38,16.676729,1719.0
39.81,-119.02,16.215477,1493.0
40.65,-119.39,16.676729,1753.0
40.64,-119.41,16.676729,1838.0
39.78,-119.02,16.215477,1604.0
40.78,-119.34,16.815744,1761.0
38.78,-122.67,17.580811,496.0
38.78,-122.66,17.580811,528.0
38.77,-122.64,17.580811,366.0
45.02,-122.01,9.831625,652.0
45.02,-122.01,9.831625,652.0
38.74,-122.69,17.580811,720.0
38.74,-122.69,17.580811,720.0
38.68,-122.55,17.50819,659.0
38.68,-122.55,17.50819,659.0
38.69,-122.61,17.50819,540.0
38.69,-122.52,17.50819,566.0
38.69,-122.54,17.50819,694.0
38.67,-122.58,17.50819,549.0
38.67,-122.56,17.50819,838.0
38.68,-122.55,17.50819,659.0
38.68,-122.53,17.50819,770.0
38.68,-122.53,17.50819,770.0
38.69,-122.51,17.50819,598.0
38.69,-122.51,17.50819,598.0
38.68,-122.47,17.50819,401.0
38.68,-122.5,17.50819,494.0
38.67,-122.55,17.50819,814.0
38.67,-122.5,17.50819,338.0
38.67,-122.52,17.50819,366.0
38.67,-122.54,17.50819,666.0
38.66,-122.54,17.50819,664.0
38.66,-122.55,17.50819,724.0
38.65,-122.53,17.50819,735.0
38.65,-122.52,17.50819,692.0
38.65,-122.5,17.50819,382.0
38.66,-122.49,17.50819,299.0
38.66,-122.51,17.50819,546.0
38.67,-122.47,17.50819,233.0
38.64,-122.47,17.50819,238.0
38.6,-122.47,17.370102,660.0
38.56,-122.52,17.370102,86.0
38.55,-122.5,17.370102,83.0
38.65,-122.51,17.50819,512.0
38.66,-122.56,17.50819,797.0
38.66,-122.57,17.50819,644.0
38.66,-122.58,17.50819,643.0
38.67,-122.6,17.50819,640.0
38.74,-122.56,17.580811,337.0
38.67,-122.57,17.50819,719.0
38.62,-122.59,17.50819,199.0
46.85,-122.26,9.7773581,383.0
46.31,-119.76,9.5389538,1130.0
38.9,-122.86,17.834578,581.0
38.86,-122.85,17.834578,1005.0
38.86,-122.86,17.834578,912.0
38.86,-122.88,17.834578,992.0
38.85,-122.9,17.834578,775.0
38.85,-122.9,17.834578,775.0
38.84,-122.88,17.834578,600.0
38.85,-122.87,17.834578,779.0
38.84,-122.86,17.834578,436.0
38.87,-122.9,17.834578,721.0
38.85,-122.84,17.725136,805.0
38.84,-122.83,17.725136,677.0
38.9,-122.86,17.834578,581.0
38.83,-122.84,17.725136,669.0
38.83,-122.85,17.725136,693.0
38.83,-122.88,17.834578,507.0
38.82,-122.86,17.725136,417.0
38.84,-122.88,17.834578,600.0
38.85,-122.81,17.725136,897.0
38.86,-122.9,17.834578,719.0
38.87,-122.86,17.834578,989.0
38.88,-122.85,17.834578,654.0
38.87,-122.89,17.834578,749.0
38.87,-122.88,17.834578,836.0
38.87,-122.86,17.834578,989.0
38.86,-122.83,17.725136,940.0
41.84,-121.33,8.7181835,1231.0
42.21,-122.71,8.7200031,540.0
42.21,-122.71,8.7200031,540.0
45.25,-121.12,9.5008411,334.0
38.75,-122.68,17.580811,855.0
39.0,-122.65,17.725136,546.0
45.86,-120.67,9.5405912,473.0
46.78,-122.26,9.7773581,503.0
40.6,-119.45,16.676729,1743.0
40.6,-119.45,16.676729,1743.0
39.79,-119.01,16.215477,1359.0
40.64,-119.41,16.676729,1838.0
39.79,-119.02,16.215477,1359.0
40.66,-119.35,16.676729,1719.0
39.79,-119.02,16.215477,1359.0
39.79,-119.02,16.215477,1359.0
39.79,-119.01,16.215477,1359.0
39.79,-119.01,16.215477,1359.0
40.37,-119.4,16.524179,1628.0
39.79,-119.01,16.215477,1359.0
46.89,-120.39,9.7773581,785.0
46.61,-119.12,9.7773581,1383.0
43.16,-124.22,9.2272873,9.0
43.15,-124.22,8.97577,95.0
46.36,-119.27,9.543684,1165.0
46.43,-119.28,9.543684,1139.0
46.44,-119.4,9.543684,963.0
42.15,-121.68,8.7200031,1249.0
44.78,-121.98,9.8749847,707.0
47.07,-122.22,9.7773581,204.0
43.47,-119.86,9.5357075,1354.0
43.52,-119.72,9.5357075,1406.0
43.22,-119.25,9.2272873,1314.0
43.44,-119.02,9.5350513,1341.0
43.19,-119.89,9.2272873,1314.0
43.71,-119.93,9.5827484,1509.0
43.66,-119.94,9.5827484,1715.0
43.62,-120.47,9.5827484,1540.0
42.06,-121.62,8.7200031,1245.0
38.8,-122.71,17.725136,761.0
44.45,-122.8,9.8749847,158.0
40.91,-119.09,16.676729,1424.0
45.18,-121.07,9.5008411,370.0
48.68,-126.87,5.5437579,-1256.0
48.69,-126.87,5.5437579,-1242.0
48.69,-126.87,5.5437579,-1242.0
48.69,-126.87,5.5437579,-1242.0
48.69,-126.88,5.5437579,-1285.0
48.69,-126.86,5.5437579,-1202.0
48.69,-126.87,5.5437579,-1242.0
48.69,-126.88,5.5437579,-1285.0
44.14,-122.02,9.8749847,1041.0
44.14,-122.02,9.8749847,1041.0
43.66,-119.08,9.5827484,1715.0
43.66,-119.08,9.5827484,1715.0
43.66,-119.08,9.5827484,1715.0
43.72,-119.09,9.8749847,1506.0
43.72,-119.09,9.8749847,1506.0
44.22,-122.05,9.8749847,645.0
44.22,-122.05,9.8749847,645.0
44.2,-122.03,9.8749847,659.0
44.16,-122.09,9.8749847,634.0
44.16,-122.09,9.8749847,634.0
45.84,-119.67,9.544672,370.0
38.91,-122.77,17.725136,715.0
38.81,-122.68,17.580811,1093.0
39.0,-122.67,17.725136,481.0
45.73,-122.44,9.5560369,258.0
38.75,-122.65,17.580811,430.0
41.19,-120.95,18.00329,1275.0
41.21,-119.06,16.815744,1284.0
40.88,-119.1,16.676729,1384.0
40.87,-119.17,16.676729,1374.0
41.12,-120.95,18.00329,1353.0
41.09,-121.0,18.00329,1583.0
41.09,-121.0,18.00329,1583.0
41.11,-121.09,18.00329,1262.0
41.08,-119.02,16.815744,1531.0
41.11,-121.09,18.00329,1262.0
41.1,-121.19,18.00329,1256.0
41.1,-121.19,18.00329,1256.0
41.1,-121.19,18.00329,1256.0
41.09,-121.16,18.00329,1255.0
41.02,-119.06,16.676729,1554.0
41.17,-121.05,18.00329,1268.0
43.58,-120.01,9.5827484,1478.0
43.52,-120.03,9.5357075,1406.0
43.48,-120.1,9.5357075,1363.0
41.11,-121.11,18.00329,1260.0
40.91,-119.14,16.676729,1424.0
45.71,-121.31,9.5560369,164.0
39.03,-122.66,17.725136,527.0
39.03,-122.66,17.725136,527.0
40.78,-119.34,16.815744,1761.0
40.87,-119.34,16.815744,1374.0
40.71,-119.33,16.676729,1765.0
40.76,-119.32,16.676729,1896.0
40.78,-119.36,16.815744,1761.0
40.9,-119.36,16.815744,1364.0
40.87,-119.27,16.815744,1374.0
40.81,-119.22,16.676729,1693.0
40.84,-119.24,16.676729,1556.0
40.92,-119.37,16.815744,1479.0
40.93,-119.4,16.951086,1637.0
40.69,-119.3,16.676729,1725.0
40.87,-119.23,16.815744,1374.0
40.73,-119.25,16.676729,1942.0
40.77,-119.25,16.676729,1842.0
40.8,-119.29,16.676729,1683.0
40.78,-119.3,16.676729,1761.0
40.81,-119.34,16.815744,1693.0
44.8,-121.91,9.8749847,899.0
44.8,-121.91,9.8749847,899.0
42.02,-123.84,8.7200031,1078.0
44.6,-122.06,9.8749847,1242.0
42.19,-120.34,8.7200031,1576.0
48.67,-126.85,5.752306,-1275.0
48.67,-126.85,5.752306,-1275.0
48.67,-126.85,5.752306,-1275.0
48.67,-126.85,5.752306,-1275.0
48.67,-126.85,5.752306,-1275.0
48.67,-126.85,5.752306,-1275.0
48.67,-126.85,5.752306,-1275.0
48.67,-126.85,5.752306,-1275.0
48.67,-126.85,5.752306,-1275.0
48.67,-126.85,5.752306,-1275.0
48.67,-126.85,5.752306,-1275.0
48.67,-126.85,5.752306,-1275.0
48.67,-126.85,5.752306,-1275.0
48.67,-126.85,5.752306,-1275.0
42.23,-121.76,8.7200031,1293.0
42.64,-119.09,8.7200031,1796.0
39.16,-119.77,16.215477,706.0
45.36,-121.94,9.5483627,575.0
42.9,-121.99,8.5052891,1884.0
42.9,-121.99,8.5052891,1884.0
45.63,-121.36,9.5370016,419.0
46.15,-123.88,9.5399418,9.0
46.6,-120.35,9.7773581,1547.0
46.52,-120.01,9.6252508,1060.0
40.36,-119.4,16.524179,1618.0
40.38,-119.4,16.524179,1650.0
40.42,-119.44,16.524179,1720.0
40.36,-119.42,16.524179,1618.0
40.38,-119.44,16.524179,1650.0
39.39,-119.71,16.215477,809.0
38.76,-122.65,17.580811,387.0
38.74,-122.66,17.580811,469.0
38.73,-122.65,17.580811,413.0
38.73,-122.66,17.580811,403.0
38.73,-122.66,17.580811,403.0
38.73,-122.65,17.580811,413.0
38.99,-122.62,17.725136,467.0
38.98,-122.62,17.725136,436.0
39.01,-122.6,17.725136,571.0
38.99,-122.65,17.725136,618.0
39.03,-122.65,17.725136,580.0
39.01,-122.64,17.725136,533.0
38.99,-122.65,17.725136,618.0
38.99,-122.63,17.725136,465.0
38.99,-122.64,17.725136,554.0
43.88,-122.37,9.5827484,632.0
45.65,-123.17,9.5370016,131.0
42.66,-119.74,8.7200031,1763.0
45.09,-122.09,9.68153,611.0
44.8,-121.88,9.8749847,892.0
44.45,-121.99,9.8749847,1088.0
44.46,-121.98,9.8749847,1140.0
44.41,-122.04,9.8749847,1014.0
39.03,-122.57,17.725136,365.0
45.09,-122.25,9.68153,1320.0
45.03,-122.16,9.831625,881.0
44.93,-122.15,9.8163719,1047.0
44.97,-122.14,9.831625,666.0
45.0,-122.13,9.831625,1222.0
38.77,-122.97,17.834578,107.0
42.09,-121.7,8.7200031,1245.0
39.7,-122.88,18.00329,1503.0
42.7,-120.57,8.7200031,1656.0
42.69,-120.57,8.7200031,1661.0
44.44,-122.12,9.8749847,1006.0
39.39,-119.78,16.215477,809.0
45.9,-119.22,9.5405912,574.0
39.6,-119.05,16.215477,1293.0
39.7,-119.1,16.215477,1690.0
39.53,-119.0,16.215477,1141.0
39.6,-119.1,16.215477,1293.0
43.8,-122.42,9.5827484,720.0
44.06,-122.79,9.8100004,184.0
42.2,-121.74,8.7200031,1253.0
42.24,-120.36,8.7200031,1734.0
40.38,-120.64,17.370102,1650.0
47.51,-121.35,9.7773581,858.0
47.68,-121.65,9.7773581,1142.0
48.61,-120.38,9.57864,1988.0
44.8,-124.06,9.8749847,88.0
45.47,-121.2,9.5407829,369.0
45.98,-121.62,9.5455904,907.0
46.13,-121.77,9.5399418,1207.0
46.05,-121.75,9.5455904,1233.0
46.58,-119.52,9.7773581,1366.0
39.79,-119.01,16.215477,1359.0
39.82,-119.0,16.215477,1288.0
40.65,-119.37,16.676729,1753.0
40.67,-119.37,16.676729,1698.0
39.8,-119.01,16.215477,1160.0
39.78,-119.01,16.215477,1604.0
39.79,-119.02,16.215477,1359.0
41.75,-121.3,8.7112598,1274.0
40.32,-119.04,16.215477,1574.0
40.41,-119.02,16.215477,1699.0
40.17,-119.17,16.215477,1390.0
40.22,-119.2,16.215477,1868.0
40.5,-119.02,16.364212,1788.0
40.6,-119.09,16.364212,1743.0
40.26,-119.09,16.215477,1621.0
40.31,-119.13,16.215477,1560.0
40.38,-119.24,16.364212,1650.0
40.3,-119.23,16.364212,1543.0
40.4,-119.12,16.364212,1680.0
40.47,-119.12,16.364212,1746.0
40.49,-119.21,16.524179,1783.0
40.57,-119.18,16.524179,1846.0
37.51,-122.13,16.364212,25.0
43.78,-121.46,9.5827484,1280.0
43.67,-120.02,9.5827484,1778.0
46.35,-121.59,9.543684,938.0
46.34,-121.7,9.5389538,750.0
46.35,-121.55,9.543684,1270.0
46.11,-121.32,9.5399418,905.0
46.02,-121.6,9.5455904,980.0
45.81,-121.95,9.544672,377.0
46.72,-121.51,9.7773581,1048.0
46.39,-121.54,9.543684,1011.0
46.3,-121.71,9.5389538,895.0
46.23,-121.66,9.546627,1247.0
46.2,-121.83,9.546627,773.0
45.8,-121.67,9.544672,547.0
48.77,-121.81,9.2849312,2860.0
48.77,-121.81,9.2849312,2860.0
46.65,-121.33,9.7773581,1254.0
46.14,-119.63,9.5399418,916.0
46.25,-119.4,9.546627,1011.0
45.96,-119.88,9.5455904,776.0
47.71,-121.14,9.7773581,952.0
47.72,-121.12,9.7773581,875.0
47.43,-121.41,9.7773581,989.0
46.65,-121.28,9.7773581,1122.0
45.81,-121.95,9.544672,377.0
47.03,-121.7,9.7773581,790.0
45.92,-120.19,9.5405912,664.0
42.22,-122.74,8.7200031,538.0
42.2,-122.71,8.7200031,564.0
42.22,-122.74,8.7200031,538.0
42.22,-122.74,8.7200031,538.0
42.12,-122.38,8.7200031,1098.0
42.12,-122.38,8.7200031,1098.0
42.2,-122.7,8.7200031,548.0
42.2,-122.7,8.7200031,548.0
42.19,-122.69,8.7200031,596.0
42.19,-122.69,8.7200031,596.0
42.18,-122.67,8.7200031,626.0
37.63,-119.08,16.19442,43.0
39.41,-119.75,16.215477,719.0
45.84,-122.53,9.544672,132.0
42.16,-121.7,8.7200031,1252.0
39.79,-119.01,16.215477,1359.0
42.1,-121.9,8.7200031,1244.0
42.15,-121.68,8.7200031,1249.0
40.73,-124.21,8.9923286,34.0
43.93,-122.91,9.5827484,234.0
42.09,-120.06,18.00329,1649.0
44.55,-121.96,9.8749847,1222.0
44.98,-121.85,9.831625,925.0
44.91,-121.88,9.8163719,893.0
40.65,-119.38,16.676729,1753.0
40.9,-119.31,16.815744,1364.0
40.93,-119.32,16.815744,1637.0
40.98,-119.33,16.951086,1711.0
40.66,-119.35,16.676729,1719.0
40.67,-119.36,16.676729,1698.0
40.8,-119.33,16.815744,1683.0
40.83,-119.33,16.815744,1591.0
40.88,-119.33,16.815744,1384.0
40.89,-119.32,16.815744,1352.0
40.89,-119.31,16.815744,1352.0
40.91,-119.32,16.815744,1424.0
43.76,-122.43,9.5827484,537.0
45.12,-122.16,9.68153,458.0
40.85,-119.34,16.815744,1481.0
40.85,-119.33,16.815744,1481.0
40.87,-119.31,16.815744,1374.0
40.79,-119.34,16.815744,1758.0
39.89,-119.13,16.215477,1539.0
39.84,-119.12,16.215477,1459.0
39.9,-119.11,16.215477,1377.0
39.89,-119.09,16.215477,1539.0
39.98,-119.05,16.215477,1258.0
39.92,-119.09,16.215477,1404.0
39.94,-119.05,16.215477,1334.0
39.96,-119.01,16.215477,1300.0
39.96,-119.02,16.215477,1300.0
39.94,-119.02,16.215477,1334.0
45.63,-121.48,9.5370016,457.0
44.73,-122.18,9.8749847,563.0
39.43,-123.73,18.287436,91.0
37.65,-122.01,16.364212,40.0
43.58,-119.93,9.5827484,1478.0
43.54,-119.91,9.5357075,1414.0
43.51,-119.91,9.5357075,1400.0
43.51,-119.96,9.5357075,1400.0
43.5,-119.01,9.5357075,1384.0
43.51,-120.09,9.5357075,1400.0
43.54,-120.13,9.5357075,1414.0
43.58,-120.1,9.5827484,1478.0
43.6,-120.01,9.5827484,1529.0
43.54,-120.01,9.5357075,1414.0
43.59,-120.14,9.5827484,1493.0
43.62,-120.07,9.5827484,1540.0
43.6,-119.93,9.5827484,1529.0
43.57,-119.88,9.5827484,1452.0
43.57,-119.97,9.5827484,1452.0
43.56,-120.0,9.5827484,1440.0
43.55,-119.99,9.5357075,1425.0
43.58,-120.05,9.5827484,1478.0
43.64,-119.98,9.5827484,1561.0
43.55,-119.98,9.5357075,1425.0
43.57,-120.18,9.5827484,1452.0
43.5,-119.82,9.5357075,1384.0
43.55,-119.91,9.5357075,1425.0
43.52,-120.15,9.5357075,1406.0
43.5,-119.91,9.5357075,1384.0
43.56,-119.97,9.5827484,1440.0
43.56,-119.96,9.5827484,1440.0
43.47,-119.89,9.5357075,1354.0
43.47,-119.89,9.5357075,1354.0
43.51,-119.9,9.5357075,1400.0
43.51,-119.9,9.5357075,1400.0
43.52,-120.0,9.5357075,1406.0
43.55,-119.84,9.5357075,1425.0
43.57,-119.88,9.5827484,1452.0
43.65,-119.92,9.5827484,1646.0
43.48,-120.1,9.5357075,1363.0
43.52,-120.03,9.5357075,1406.0
43.52,-119.7,9.5357075,1406.0
43.53,-119.97,9.5357075,1409.0
43.56,-119.95,9.5827484,1440.0
43.51,-119.96,9.5357075,1400.0
43.55,-120.01,9.5357075,1425.0
43.54,-119.96,9.5357075,1414.0
43.56,-119.93,9.5827484,1440.0
43.54,-119.92,9.5357075,1414.0
43.51,-119.95,9.5357075,1400.0
38.82,-122.89,17.834578,528.0
38.78,-122.87,17.725136,707.0
38.79,-122.86,17.725136,443.0
38.78,-122.85,17.725136,720.0
38.81,-122.62,17.580811,355.0
38.78,-122.62,17.580811,390.0
38.79,-122.62,17.580811,436.0
38.77,-122.63,17.580811,390.0
38.76,-122.61,17.580811,329.0
38.77,-122.63,17.580811,390.0
38.8,-122.62,17.580811,376.0
38.79,-122.62,17.580811,436.0
38.75,-122.64,17.580811,355.0
43.64,-121.24,9.5827484,1789.0
43.64,-121.24,9.5827484,1789.0
43.83,-121.25,9.5827484,1747.0
43.83,-121.25,9.5827484,1747.0
38.92,-122.88,17.834578,493.0
38.9,-122.87,17.834578,644.0
38.75,-122.59,17.580811,341.0
38.73,-122.61,17.580811,431.0
38.87,-122.91,17.834578,789.0
38.89,-122.9,17.834578,806.0
40.61,-119.4,16.676729,1751.0
40.62,-119.37,16.676729,1813.0
38.89,-122.9,17.834578,806.0
38.9,-122.91,17.834578,822.0
38.8,-122.89,17.725136,361.0
38.8,-122.59,17.580811,409.0
38.9,-122.57,17.580811,481.0
38.9,-122.56,17.580811,494.0
38.71,-122.68,17.580811,864.0
42.19,-121.71,8.7200031,1262.0
42.03,-120.3,18.00329,1487.0
44.77,-122.56,9.8749847,229.0
46.61,-120.38,9.7773581,1383.0
43.8,-123.88,9.5827484,57.0
43.21,-123.25,9.2272873,189.0
43.21,-123.25,9.2272873,189.0
46.54,-122.48,9.6252508,199.0
40.77,-119.13,16.524179,1842.0
40.77,-119.17,16.676729,1842.0
40.77,-119.15,16.676729,1842.0
40.77,-119.15,16.676729,1842.0
40.77,-119.15,16.676729,1842.0
40.77,-119.15,16.676729,1842.0
40.71,-119.29,16.676729,1765.0
40.77,-119.22,16.676729,1842.0
39.52,-119.75,16.215477,743.0
40.82,-119.17,16.676729,1638.0
40.84,-119.14,16.676729,1556.0
40.8,-119.13,16.676729,1683.0
40.77,-119.18,16.676729,1842.0
45.6,-119.6,9.5370016,299.0
45.9,-122.66,9.5405912,143.0
40.55,-124.18,9.0263643,67.0
40.77,-119.25,16.676729,1842.0
42.49,-123.38,8.1746902,358.0
40.65,-119.35,16.676729,1753.0
39.97,-119.03,16.215477,1338.0
39.99,-119.35,16.215477,1313.0
40.0,-119.07,16.215477,1270.0
39.98,-119.04,16.215477,1258.0
39.98,-119.01,16.215477,1258.0
39.96,-119.07,16.215477,1300.0
39.96,-119.06,16.215477,1300.0
39.38,-119.73,16.215477,847.0
39.4,-119.75,16.215477,873.0
39.39,-119.75,16.215477,809.0
39.39,-119.75,16.215477,809.0
39.39,-119.75,16.215477,809.0
39.4,-119.75,16.215477,873.0
39.39,-119.77,16.215477,809.0
39.39,-119.75,16.215477,809.0
39.39,-119.75,16.215477,809.0
39.39,-119.75,16.215477,809.0
39.59,-119.11,16.215477,1287.0
38.87,-122.73,17.725136,939.0
38.92,-122.8,17.834578,631.0
41.86,-123.37,8.7200031,896.0
44.61,-123.3,9.8749847,232.0
45.65,-121.47,9.5370016,619.0
44.59,-120.92,9.8749847,1019.0
39.41,-119.75,16.215477,719.0
42.46,-121.37,8.7200031,1310.0
42.46,-121.37,8.7200031,1310.0
39.5,-119.75,16.215477,1055.0
42.22,-120.35,8.7200031,1640.0
42.22,-120.35,8.7200031,1640.0
40.71,-119.43,16.815744,1765.0
44.25,-120.97,9.8749847,956.0
44.24,-120.97,9.8749847,972.0
43.21,-119.04,9.2272873,1314.0
43.21,-119.0,9.2272873,1314.0
38.85,-122.8,17.725136,793.0
42.18,-121.7,8.7200031,1263.0
42.22,-120.36,8.7200031,1640.0
38.77,-122.82,17.725136,638.0
37.49,-119.3,16.19442,43.0
43.95,-122.9,9.5827484,208.0
42.13,-121.74,8.7200031,1248.0
39.05,-122.74,17.834578,671.0
38.94,-122.69,17.725136,482.0
43.69,-122.37,9.5827484,634.0
42.19,-121.77,8.7200031,1259.0
40.39,-119.42,16.524179,1664.0
40.39,-119.41,16.524179,1664.0
40.39,-119.42,16.524179,1664.0
42.17,-121.68,8.7200031,1266.0
45.7,-121.24,9.5560369,341.0
41.73,-121.67,8.7112598,1423.0
43.9,-121.36,9.5827484,1375.0
43.91,-121.36,9.8749847,1372.0
46.33,-120.78,9.5389538,1089.0
41.83,-121.55,8.7181835,1230.0
42.7,-122.6,8.0918245,682.0
42.7,-122.6,8.0918245,682.0
42.7,-122.6,8.0918245,682.0
42.7,-122.6,8.0918245,682.0
42.22,-120.36,8.7200031,1640.0
42.22,-120.36,8.7200031,1640.0
47.94,-128.9,0.43398958,-2399.0
47.92,-128.85,0.66285837,-2578.0
47.9,-128.74,0.91232389,-2630.0
47.74,-127.91,2.9722376,-2635.0
47.73,-127.88,2.9722376,-2641.0
47.87,-128.59,1.1679138,-2628.0
47.85,-128.47,1.414219,-2664.0
47.89,-128.66,0.91232389,-2619.0
47.79,-128.21,2.1661963,-2653.0
42.01,-121.82,8.7200031,1242.0
46.53,-122.56,9.6252508,132.0
42.19,-120.35,8.7200031,1576.0
39.51,-119.65,16.215477,1000.0
38.83,-121.17,16.676729,129.0
39.39,-119.72,16.215477,809.0
40.39,-121.54,18.00329,1924.0
40.36,-121.5,18.00329,1544.0
40.41,-121.45,18.00329,1948.0
40.37,-120.95,17.580811,1628.0
44.55,-122.03,9.8749847,1173.0
39.03,-122.43,17.580811,464.0
46.57,-120.17,9.7773581,1359.0
42.64,-122.82,8.1765585,490.0
42.64,-122.82,8.1765585,490.0
45.7,-121.42,9.5560369,211.0
39.39,-119.76,16.215477,809.0
42.37,-120.57,8.7200031,1372.0
41.63,-121.37,17.755274,1351.0
41.7,-121.35,17.755274,1283.0
41.7,-121.35,17.755274,1283.0
46.3,-122.87,9.5389538,189.0
42.22,-121.78,8.7200031,1242.0
46.58,-123.03,9.7773581,148.0
42.24,-121.77,8.7200031,1363.0
45.61,-121.23,9.5370016,266.0
42.38,-122.53,8.7200031,1126.0
47.17,-119.32,9.7773581,667.0
41.65,-121.18,17.755274,1341.0
41.56,-121.12,18.100437,1445.0
41.74,-121.87,8.7112598,1329.0
41.59,-121.96,8.7299252,1483.0
41.0,-120.89,18.00329,1678.0
41.27,-122.61,15.872827,1219.0
41.83,-121.25,8.7181835,1460.0
41.57,-122.88,8.7299252,858.0
41.56,-122.53,8.7299252,827.0
41.43,-122.5,8.7199984,1118.0
41.89,-122.4,8.7200031,792.0
41.98,-122.32,8.7200031,798.0
41.9,-122.53,8.7200031,653.0
41.95,-122.0,8.7200031,1294.0
41.73,-120.38,18.00329,1438.0
44.43,-122.72,9.8749847,391.0
42.18,-120.36,8.7200031,1575.0
42.18,-120.34,8.7200031,1575.0
42.22,-120.36,8.7200031,1640.0
43.53,-120.09,9.5357075,1409.0
40.41,-120.65,17.370102,1699.0
39.9,-119.16,16.215477,1377.0
39.9,-119.19,16.215477,1377.0
39.88,-119.22,16.215477,1492.0
39.91,-119.22,16.215477,1356.0
39.8,-119.3,16.215477,1160.0
39.94,-119.29,16.215477,1334.0
39.99,-119.23,16.215477,1313.0
39.85,-119.23,16.215477,1463.0
39.88,-119.24,16.215477,1492.0
39.9,-119.23,16.215477,1377.0
39.92,-119.21,16.215477,1404.0
39.91,-119.22,16.215477,1356.0
39.96,-119.28,16.215477,1300.0
39.95,-119.26,16.215477,1124.0
39.96,-119.26,16.215477,1300.0
39.96,-119.24,16.215477,1300.0
39.97,-119.25,16.215477,1338.0
39.92,-119.25,16.215477,1404.0
39.89,-119.29,16.215477,1539.0
39.89,-119.26,16.215477,1539.0
39.84,-119.26,16.215477,1459.0
39.86,-119.25,16.215477,1625.0
39.92,-119.2,16.215477,1404.0
39.88,-119.21,16.215477,1492.0
39.89,-119.21,16.215477,1539.0
39.92,-119.18,16.215477,1404.0
39.88,-119.18,16.215477,1492.0
39.93,-119.19,16.215477,1414.0
39.82,-119.26,16.215477,1288.0
39.85,-119.31,16.215477,1463.0
39.88,-119.28,16.215477,1492.0
39.88,-119.31,16.215477,1492.0
39.83,-119.31,16.215477,1129.0
38.85,-122.76,17.725136,724.0
38.85,-122.76,17.725136,724.0
